index	gene_ids	mt	n_cells	highly_variable	means	dispersions	dispersions_norm
KCNAB2	ENSG00000069424	False	261	False	0.3564372660887087	1.5760780013994937	-0.80118
RPL22	ENSG00000116251	False	2180	False	2.3178823166145	1.8674895634712756	-1.7093867
RNF207	ENSG00000158286	False	11	False	0.01961388305973754	1.6168065076292708	-0.26110163
ICMT	ENSG00000116237	False	67	False	0.10203800896886181	1.576702721099891	-0.34028542
GPR153	ENSG00000158292	False	4	False	0.007127728659392423	1.5819583535157122	-0.3299083
ACOT7	ENSG00000097021	False	27	False	0.0351921110274647	1.4914398146879544	-0.5086346
RP1-202O8.3	ENSG00000271746	False	5	False	0.00900773779994845	1.5974206128938784	-0.2993785
ESPN	ENSG00000187017	False	5	False	0.00826625822003651	1.4983568048965175	-0.49497724
TNFRSF25	ENSG00000215788	False	170	True	0.3026147508656219	3.1955349051462436	1.2742782
PLEKHG5	ENSG00000171680	False	10	False	0.01777662144048986	1.8162942872664742	0.13278142
NOL9	ENSG00000162408	False	42	False	0.0759593747743431	1.9566927726092849	0.4099943
ZBTB48	ENSG00000204859	False	64	False	0.10440978573132974	1.641859450880535	-0.21163528
KLHL21	ENSG00000162413	False	38	False	0.06492300990701823	1.705763415320022	-0.085458696
PHF13	ENSG00000116273	False	22	False	0.03186918185262161	1.610414263003068	-0.27372292
THAP3	ENSG00000041988	False	81	False	0.12328775871914616	1.5645350784617218	-0.3643101
DNAJC11	ENSG00000007923	False	43	False	0.06113933391583142	1.5532645059389576	-0.3865635
RP11-312B8.1	ENSG00000237436	False	3	False	0.005110044428150459	1.5506216321498358	-0.3917818
CAMTA1	ENSG00000171735	False	241	False	0.37004870162259773	2.5404214764062094	0.43470007
VAMP3	ENSG00000049245	False	196	False	0.2625240260031733	1.5434221258577043	-0.40599704
PER3	ENSG00000049246	False	26	False	0.044145248616196356	1.7101338670152368	-0.07682936
UTS2	ENSG00000049247	False	12	False	0.019653942395273218	1.5317521513735208	-0.42903906
TNFRSF9	ENSG00000049249	False	11	True	0.032145261823337386	2.6910450594078092	1.8599523
PARK7	ENSG00000116288	False	1311	False	1.3953459030130075	1.8157635711310736	-1.098709
SLC45A1	ENSG00000162426	False	3	False	0.003745096806094416	1.2074393864968074	-1.0693855
RERE	ENSG00000142599	False	127	False	0.19356801686538372	1.738000187519258	-0.021808088
RP5-1115A15.1	ENSG00000232912	False	4	False	0.007036343785947347	1.6302858303976508	-0.23448707
ENO1	ENSG00000074800	False	1514	False	1.6794897227766155	2.579807521373265	0.087228864
ENO1-AS1	ENSG00000230679	False	13	False	0.023965038930677474	1.6933769733745498	-0.109915376
CA6	ENSG00000131686	False	4	False	0.009766114060537305	2.0048507841945367	0.50508094
SLC2A5	ENSG00000142583	False	4	False	0.008814155085781459	1.769719897947947	0.040821593
GPR157	ENSG00000180758	False	3	False	0.005014308868783486	1.5875925938345643	-0.31878367
H6PD	ENSG00000049239	False	51	False	0.08664282113185265	1.8088287397901859	0.118040904
SPSB1	ENSG00000171621	False	12	False	0.016636053110860263	1.4862874450252872	-0.5188078
SLC25A33	ENSG00000171612	False	98	False	0.155851396836993	1.7145128000239542	-0.06818328
TMEM201	ENSG00000188807	False	8	False	0.0118416407584209	1.5929286335404378	-0.3082478
PIK3CD	ENSG00000171608	False	232	False	0.32392783926796004	1.629646078208541	-0.7325284
C1orf200	ENSG00000179840	False	6	False	0.009545987532891405	1.5844027211740792	-0.32508197
RP11-558F24.4	ENSG00000231789	False	5	False	0.007220831376522619	1.4217420279152129	-0.64625096
CLSTN1	ENSG00000171603	False	143	False	0.21619589279347126	1.6792750706058672	-0.1377592
CTNNBIP1	ENSG00000178585	False	169	True	0.30704205915862176	4.213910758455696	2.5794048
LZIC	ENSG00000162441	False	144	False	0.21579093913627112	1.644091956936653	-0.20722726
NMNAT1	ENSG00000173614	False	26	False	0.04026433894163101	1.6208805746413657	-0.25305748
RBP7	ENSG00000162444	False	184	False	0.4010450576012125	2.564698390451185	0.4658128
UBE4B	ENSG00000130939	False	75	False	0.11374518988789725	1.6356511727703245	-0.22389336
KIF1B	ENSG00000054523	False	25	False	0.03673629289400605	1.4483406172187887	-0.59373283
PGD	ENSG00000142657	False	318	False	0.45713246284400944	1.819761437923621	-0.48888102
APITD1	ENSG00000175279	False	34	False	0.05509428087933591	1.5928683441486555	-0.30836686
DFFA	ENSG00000160049	False	116	False	0.17314199235934813	1.6033156409311082	-0.28773895
PEX14	ENSG00000142655	False	51	False	0.07725987485643067	1.5193550988447146	-0.4535167
CASZ1	ENSG00000130940	False	7	False	0.010441549025766434	1.6187689636939908	-0.2572268
TARDBP	ENSG00000120948	False	181	False	0.26721305037163057	1.6513716959166436	-0.19285361
RP4-635E18.8	ENSG00000271895	False	6	False	0.010395710593087417	1.6512631973291296	-0.19306785
SRM	ENSG00000116649	False	355	True	0.5228836121318852	2.7646891000370895	0.72211623
EXOSC10	ENSG00000171824	False	97	False	0.15650165781634248	1.7345568602014942	-0.028606841
MTOR	ENSG00000198793	False	35	False	0.04939800903752071	1.4394851568569047	-0.6112177
UBIAD1	ENSG00000120942	False	111	True	0.2031720224864576	3.0425255692640776	2.5539408
FBXO2	ENSG00000116661	False	16	False	0.025790319420399336	1.7144747635532758	-0.06825838
FBXO44	ENSG00000132879	False	83	False	0.13731938281637976	1.6937328589455964	-0.10921269
FBXO6	ENSG00000116663	False	147	False	0.21795876533636677	1.5863277809774543	-0.32128102
MAD2L2	ENSG00000116670	False	220	False	0.32817943009805967	1.6657071706741444	-0.68631333
DRAXIN	ENSG00000162490	False	7	True	0.019679831030857225	2.144287442140704	0.78039473
AGTRAP	ENSG00000177674	False	408	False	0.5675751783355013	1.7477046596313748	-0.82439476
MTHFR	ENSG00000177000	False	60	False	0.09696037081569076	1.6918496466754376	-0.11293104
CLCN6	ENSG00000011021	False	29	False	0.0478015529476577	1.6355330808891928	-0.22412652
NPPA-AS1	ENSG00000242349	False	3	False	0.007838825867657261	2.095035976412483	0.6831491
KIAA2013	ENSG00000116685	False	62	False	0.08846224974088107	1.6358634398277963	-0.22347423
PLOD1	ENSG00000083444	False	29	False	0.03307350612166802	1.2640284425040536	-0.95765203
MFN2	ENSG00000116688	False	65	False	0.1112932013554658	1.9974689381877782	0.4905057
MIIP	ENSG00000116691	False	165	False	0.2254131096279561	1.5680531637336412	-0.35736373
TNFRSF8	ENSG00000120949	False	33	False	0.04724647617837036	1.7365431671356817	-0.024684934
TNFRSF1B	ENSG00000028137	False	379	True	0.5759391953212255	3.662347214750242	1.8867012
VPS13D	ENSG00000048707	False	57	False	0.08942519807598338	1.667207137515052	-0.16158698
DHRS3	ENSG00000162496	False	58	False	0.09816832877622171	1.7141639861678164	-0.068872
PRDM2	ENSG00000116731	False	177	True	0.2913038349523654	2.6191187543798256	0.5355567
TMEM51	ENSG00000171729	False	9	False	0.009394292229971372	1.158748070270165	-1.1655252
RP3-467K16.4	ENSG00000228140	False	5	False	0.00869081719429629	1.9727232467304527	0.44164604
EFHD2	ENSG00000142634	False	523	True	0.7460889069500953	2.6913765915363963	0.51182604
CASP9	ENSG00000132906	False	37	False	0.05879546947588401	1.6763634874630569	-0.14350803
DNAJC16	ENSG00000116138	False	26	False	0.04074225823971885	1.6393734469592902	-0.21654382
AGMAT	ENSG00000116771	False	43	False	0.06359283217504379	1.4552922961133623	-0.5800069
DDI2	ENSG00000197312	False	37	True	0.09750420814000002	4.01990228252597	4.4837437
PLEKHM2	ENSG00000116786	False	43	False	0.05798968868554599	1.431652586094612	-0.6266829
FBLIM1	ENSG00000162458	False	26	False	0.04166871854184342	1.6454017109653007	-0.2046412
RP11-169K16.9	ENSG00000179743	False	143	False	0.23271660991276336	1.79033303609543	0.08152166
SPEN	ENSG00000065526	False	74	True	0.12181312918712492	2.223668994811796	0.9371314
ZBTB17	ENSG00000116809	False	47	False	0.07138161857993534	1.6426982771210412	-0.20997904
ARHGEF19	ENSG00000142632	False	14	False	0.024228125546206052	1.6664706982190858	-0.16304107
RSG1	ENSG00000132881	False	7	False	0.010540491867483374	1.51427122073002	-0.46355468
FBXO42	ENSG00000037637	False	65	False	0.0928225947934033	1.6099918492223684	-0.27455696
SZRD1	ENSG00000055070	False	237	False	0.33703372253875874	1.8848370873858173	-0.40548158
SPATA21	ENSG00000187144	False	4	False	0.005409449058558633	1.3327265681830054	-0.8220095
NECAP2	ENSG00000157191	False	490	False	0.6550551558363865	1.9141156360417904	-0.58876014
RP4-798A10.2	ENSG00000226029	False	9	False	0.015035945342049835	1.6165317244227182	-0.26164418
RP4-798A10.7	ENSG00000261135	False	3	False	0.0037561283508820258	1.2297174495648924	-1.0253981
RP4-798A10.4	ENSG00000224174	False	5	False	0.007145281259992671	1.4132841556419142	-0.6629508
NBPF1	ENSG00000219481	False	40	False	0.058367091004569945	1.56299374151166	-0.3673534
CROCCP2	ENSG00000215908	False	127	False	0.2050071197275106	1.876627924124499	0.2519085
CROCC	ENSG00000058453	False	24	False	0.037419229923041725	1.6971374690682695	-0.10249038
RP11-108M9.4	ENSG00000238142	False	119	False	0.19223511798301368	1.769633951534781	0.040651895
RP11-108M9.6	ENSG00000272426	False	25	False	0.04539995820793605	1.76657143740145	0.034605045
ATP13A2	ENSG00000159363	False	65	False	0.09976120467960473	1.6746737230236362	-0.14684442
SDHB	ENSG00000117118	False	581	True	0.8620226466672277	4.574565626580587	3.3339689
PADI2	ENSG00000117115	False	3	False	0.005008330088565812	1.7212372055704546	-0.054906126
PADI4	ENSG00000159339	False	67	False	0.11263818071082779	1.740575056910917	-0.01672408
RCC2	ENSG00000179051	False	87	False	0.13355894677400904	1.7011637602903584	-0.09454058
ARHGEF10L	ENSG00000074964	False	30	False	0.040484791634854925	1.4946732116414236	-0.5022504
ALDH4A1	ENSG00000159423	False	3	False	0.0036006853284978515	1.2676153331912665	-0.9505698
IFFO2	ENSG00000169991	False	17	False	0.02690862745949857	1.5141162283459244	-0.4638607
UBR4	ENSG00000127481	False	141	False	0.22648291928317066	1.8182258666487174	0.13659528
RP1-43E13.2	ENSG00000230424	False	13	False	0.017860412171583073	1.3998159691512948	-0.68954337
EMC1	ENSG00000127463	False	30	False	0.053413668479763275	1.7767281414032245	0.054659173
MRTO4	ENSG00000053372	False	132	False	0.19043875867889518	1.550918681279392	-0.3911953
AKR7A2	ENSG00000053371	False	356	False	0.4920579923745223	1.6951810340696971	-0.6485403
PQLC2	ENSG00000040487	False	23	False	0.03326977839109916	1.5547206205989852	-0.38368848
CAPZB	ENSG00000077549	False	1500	True	1.6460020447991166	3.1838219143554367	1.2138814
MINOS1-NBL1	ENSG00000270136	False	4	False	0.004490370276027197	1.167773553396215	-1.1477046
MINOS1	ENSG00000173436	False	713	False	0.8745823099198707	2.3650591662301172	-0.109838404
NBL1	ENSG00000158747	False	10	False	0.013724216513733348	1.3829962368846633	-0.72275347
TMCO4	ENSG00000162542	False	31	False	0.0467653949474429	1.5475299480654214	-0.39788625
OTUD3	ENSG00000169914	False	13	False	0.021092922869790167	1.710375065878101	-0.07635312
UBXN10-AS1	ENSG00000225986	False	5	False	0.009446607058521043	1.6635162839306534	-0.16887447
UBXN10	ENSG00000162543	False	3	False	0.003081560885171521	1.4598119941243823	-0.5710829
CAMK2N1	ENSG00000162545	False	7	True	0.03315691899137507	3.7511881402306755	3.9531753
MUL1	ENSG00000090432	False	70	False	0.1046985662264098	1.6481003082673942	-0.19931288
CDA	ENSG00000158825	False	393	True	0.7022519890177715	3.0924037488790903	1.0796726
PINK1	ENSG00000158828	False	62	False	0.09730290890449043	1.887171016922068	0.27272555
PINK1-AS	ENSG00000117242	False	22	False	0.032047746787903064	1.452372620003024	-0.58577174
DDOST	ENSG00000244038	False	508	False	0.674939818631601	1.9665807067942662	-0.51447064
HP1BP3	ENSG00000127483	False	317	False	0.4794781939347086	2.3677015242347035	0.21334621
RP5-930J4.4	ENSG00000203394	False	3	False	0.005123815345972456	1.5146129498913592	-0.46287993
EIF4G3	ENSG00000075151	False	25	False	0.041929587834025145	1.7241753228746006	-0.049104895
ECE1	ENSG00000117298	False	98	False	0.14318437836736259	1.571818861596741	-0.34992847
RP3-329E20.2	ENSG00000236936	False	3	False	0.00591961836425974	1.6881784039413374	-0.1201798
NBPF3	ENSG00000142794	False	9	False	0.014633124945957258	1.5123957332975606	-0.46725777
ALPL	ENSG00000162551	False	3	False	0.0049145752440067315	1.5134235493825465	-0.46522838
USP48	ENSG00000090686	False	147	False	0.2089872963825151	1.550814736801503	-0.39140052
HSPG2	ENSG00000142798	False	4	False	0.008527231111747118	1.7596527218711704	0.020944236
RP1-224A6.3	ENSG00000228397	False	4	False	0.005823047368185858	1.3709877704260311	-0.74646384
LINC00339	ENSG00000218510	False	41	False	0.06497865376929902	1.5899657044244482	-0.31409803
CDC42	ENSG00000070831	False	1000	False	1.1534982486087626	2.0364126256091657	-0.77210915
ZBTB40	ENSG00000184677	False	43	False	0.06197377634825477	1.5677695950647352	-0.35792363
C1QA	ENSG00000173372	False	36	True	0.09877233225572704	2.7451013740076533	1.966685
C1QC	ENSG00000159189	False	5	True	0.015770294325194986	2.4815913970523744	1.4463919
C1QB	ENSG00000173369	False	17	True	0.06421010093816143	2.981609305601979	2.4336634
EPHB2	ENSG00000133216	False	7	False	0.008801197096992671	1.2865320650905512	-0.9132193
KDM1A	ENSG00000004487	False	59	False	0.09106189840512649	1.5906781529221574	-0.31269133
LUZP1	ENSG00000169641	False	71	False	0.10623275146463884	1.6550917495611934	-0.18550847
RP5-1057J7.6	ENSG00000261326	False	4	False	0.006612201342520179	1.6219241018032402	-0.25099707
HNRNPR	ENSG00000125944	False	560	False	0.6968838823642719	1.5779258261867197	-1.0647982
ZNF436	ENSG00000125945	False	6	True	0.04020340992171975	4.383702194689365	5.2020564
C1orf213	ENSG00000249087	False	4	False	0.0037226048382229667	1.2312938449388335	-1.0222856
TCEA3	ENSG00000204219	False	106	False	0.17917305900003397	1.8938883675310503	0.28598878
E2F2	ENSG00000007968	False	26	False	0.03283081517381109	1.4096043018122482	-0.67021656
ID3	ENSG00000117318	False	176	False	0.2965421272347145	1.8849910052672285	-0.40528432
MDS2	ENSG00000197880	False	53	True	0.11188087808125027	2.7277857358466227	1.9324958
RPL11	ENSG00000142676	False	2690	False	4.420431637487243	2.9755404924470823	-0.43986166
TCEB3	ENSG00000011007	False	76	False	0.11747697228111842	1.6492933417107676	-0.19695728
RP5-886K2.3	ENSG00000236810	False	33	False	0.04677982016063114	1.521077973485072	-0.45011494
PITHD1	ENSG00000057757	False	365	True	0.5528280881167547	3.5303118428164435	1.7033205
LYPLA2	ENSG00000011009	False	231	False	0.35186559683319396	2.046072147543642	-0.19884649
GALE	ENSG00000117308	False	35	False	0.053978903189096795	1.6187243802203268	-0.25731483
HMGCL	ENSG00000117305	False	137	True	0.2665406245384316	4.146621565215324	4.7339473
FUCA1	ENSG00000179163	False	102	False	0.14974318028446854	1.7376789023102834	-0.022442456
CNR2	ENSG00000188822	False	20	False	0.04489073716949421	1.924114868787121	0.34567013
PNRC2	ENSG00000189266	False	143	False	0.19979666420265474	1.558508110098208	-0.37621018
SRSF10	ENSG00000188529	False	129	False	0.201100223276853	1.8404322684362506	0.18044119
IFNLR1	ENSG00000185436	False	8	False	0.012276716659697803	1.5589717611429068	-0.37529472
STPG1	ENSG00000001460	False	27	False	0.042078562330798104	1.7882420211018422	0.07739301
NIPAL3	ENSG00000001461	False	162	False	0.24061826844054623	1.6939312543540284	-0.10882096
RCAN3	ENSG00000117602	False	294	False	0.423706952160357	1.7687325699672547	-0.55427843
RP4-594I10.3	ENSG00000264443	False	20	False	0.03322780461432156	1.6245258122413453	-0.24586007
SRRM1	ENSG00000133226	False	470	False	0.6242621202361334	1.9583584585262168	-0.52611315
CLIC4	ENSG00000169504	False	39	False	0.07427551341073206	1.970962696843061	0.43816987
RUNX3	ENSG00000020633	False	229	False	0.35031634179120896	1.7343217430664146	-0.59837854
SYF2	ENSG00000117614	False	1017	False	1.1650893510382212	2.318482816947978	-0.3545951
C1orf63	ENSG00000117616	False	490	False	0.6671555308463339	2.4636633221224793	0.18938856
RP3-465N24.6	ENSG00000272432	False	6	False	0.010001007810359789	1.517241831252418	-0.4576893
TMEM50A	ENSG00000183726	False	716	True	0.940435336453724	3.329199246262407	1.3929011
TMEM57	ENSG00000204178	False	69	False	0.11093368651620134	1.650204309917119	-0.19515859
LDLRAP1	ENSG00000157978	False	338	True	0.5838087483523491	4.3972729133729445	2.9273415
RP11-70P17.1	ENSG00000225643	False	27	True	0.0520464811650269	2.4816184516125457	1.4464453
MAN1C1	ENSG00000117643	False	24	False	0.04190506691349774	1.7338479052651063	-0.030006653
RP1-187B23.1	ENSG00000233478	False	24	False	0.03688262751151	1.5983566224511647	-0.2975304
SEPN1	ENSG00000162430	False	40	False	0.058869031195423215	1.4358595755057508	-0.61837626
RP1-317E23.3	ENSG00000228172	False	3	False	0.005890319714098007	1.9166237811021585	0.3308792
MTFR1L	ENSG00000117640	False	136	False	0.20410942740886018	1.7302529125589496	-0.037104864
AL020996.1	ENSG00000223474	False	3	False	0.004973342559064246	1.5327643921273097	-0.42704043
PAQR7	ENSG00000182749	False	3	False	0.006106071991638011	1.7530664151932391	0.007939758
STMN1	ENSG00000117632	False	196	True	0.3838171409437039	2.761419902742194	0.7179265
PAFAH2	ENSG00000158006	False	31	False	0.04844808267618146	1.6740627639749825	-0.14805074
PDIK1L	ENSG00000175087	False	30	True	0.1062821371095572	4.551376642001031	5.533125
ZNF593	ENSG00000142684	False	167	True	0.27111709738592016	3.129064212937878	2.724809
CNKSR1	ENSG00000142675	False	4	False	0.005643847226496984	1.327108217039766	-0.83310276
CEP85	ENSG00000130695	False	19	False	0.02955751227926894	1.695311302579455	-0.1060961
SH3BGRL3	ENSG00000142669	False	2314	False	2.8086562813530866	3.142837856946335	0.32084662
UBXN11	ENSG00000158062	False	211	False	0.3087890032437648	1.7375389249394861	-0.59425545
CD52	ENSG00000169442	False	2409	False	2.875063938205514	2.511929138198707	-0.34580275
AIM1L	ENSG00000176092	False	10	False	0.020437215321610757	1.8431447331179793	0.18579687
ZNF683	ENSG00000176083	False	39	False	0.06709001718838317	1.8469369872514294	0.19328457
DHDDS	ENSG00000117682	False	48	False	0.07558593974740163	1.7644408906355726	0.03039834
HMGN2	ENSG00000198830	False	260	False	0.3564226669665188	1.6591629127392005	-0.6947003
RPS6KA1	ENSG00000117676	False	236	False	0.33315768020930114	1.636429312938759	-0.7238352
ARID1A	ENSG00000117713	False	178	False	0.25848687905296647	1.6690323511133305	-0.15798315
PIGV	ENSG00000060642	False	47	False	0.07777707066264596	1.7210525082375239	-0.055270806
ZDHHC18	ENSG00000204160	False	42	False	0.05958285883139664	1.5189086736697615	-0.45439816
GPN2	ENSG00000142751	False	82	False	0.12670783178047593	1.7232428112255151	-0.050946113
GPATCH3	ENSG00000198746	False	48	False	0.07505739152527871	1.597339541979297	-0.2995386
NUDC	ENSG00000090273	False	584	False	0.7336671491172347	2.172259346521223	-0.22323371
C1orf172	ENSG00000175707	False	9	False	0.014711911627736258	1.5206592154756011	-0.45094177
TRNP1	ENSG00000253368	False	4	False	0.0035803448281855805	0.8793318075255625	-1.7172248
SLC9A1	ENSG00000090020	False	35	False	0.052978484718481454	1.7687746992931745	0.038955323
WDTC1	ENSG00000142784	False	73	False	0.11458331988769539	1.6097136134073124	-0.27510634
TMEM222	ENSG00000186501	False	167	True	0.2778932765947135	2.6243358992373067	1.728237
SYTL1	ENSG00000142765	False	455	False	0.6041097497189535	1.682601037644957	-0.9165802
MAP3K6	ENSG00000142733	False	43	False	0.06839975140343865	1.5531807516454663	-0.38672888
WASF2	ENSG00000158195	False	525	False	0.6823741726879148	1.9645036743603963	-0.51741165
RP1-159A19.4	ENSG00000237429	False	8	False	0.010082312790397127	1.295010867079373	-0.8964781
AHDC1	ENSG00000126705	False	24	False	0.04242826687359232	1.6903357714634606	-0.11592014
FGR	ENSG00000000938	False	575	False	0.8420590387759129	2.3682727635200003	0.054317407
IFI6	ENSG00000126709	False	1082	False	1.5599798517544097	2.681398071582097	0.27672312
FAM76A	ENSG00000009780	False	33	False	0.06003655429460278	1.8935148918831026	0.28525135
STX12	ENSG00000117758	False	178	False	0.26756027371061697	1.6885624633990322	-0.11942149
PPP1R8	ENSG00000117751	False	159	True	0.26290702493574725	2.604968967740036	1.6899976
THEMIS2	ENSG00000130775	False	316	False	0.45004894596999995	1.8270595556565703	-0.47952792
RPA2	ENSG00000117748	False	490	False	0.6658117850478912	2.346890390472637	0.02404039
XKR8	ENSG00000158156	False	75	False	0.1136243138777496	1.60765950755419	-0.2791621
EYA3	ENSG00000158161	False	30	False	0.05284110278475648	1.9191858621096176	0.33593795
PTAFR	ENSG00000169403	False	77	True	0.13799767552704909	2.6036153286501484	1.6873248
DNAJC8	ENSG00000126698	False	588	False	0.7553099346995343	1.9824520744369531	-0.49199706
AL353354.2	ENSG00000269804	False	8	False	0.01318022685936677	1.5462285183156381	-0.4004559
