cluster	rank	gene	score	logfoldchange	pval	pval_adj
2	38	NEAT1	15.822829	2.152157	2.1653959332350333e-56	6.060457107833724e-54
2	39	PRELID1	15.817443	2.482092	2.358805276293872e-56	6.469731111818833e-54
2	40	LY6E	15.704696	2.027056	1.4044974700381314e-55	3.7040919815582564e-53
2	41	RHOC	15.608384	3.6916394	6.3832991619700935e-55	1.6211215686529232e-52
2	42	FKBP1A	15.547891	2.3681254	1.6443310567247974e-54	4.100064747622523e-52
2	43	CYBA	15.48086	1.7261384	4.6719058837654757e-54	1.1240441629817498e-51
2	44	PYCARD	15.381832	2.6844451	2.1672869246498413e-53	5.1245125663186074e-51
2	45	TMSB4X	15.321476	0.64125776	5.495533198953429e-53	1.2773854625499546e-50
2	46	LYZ	15.195286	2.9694219	3.800021151016988e-52	8.405401623394673e-50
2	47	GABARAP	15.161448	2.353551	6.3650430866036175e-52	1.385558744280667e-49
2	48	HLA-DRB1	15.069096	2.93389	2.5862810734254343e-51	5.285430024885388e-49
2	49	SRGN	14.793651	2.2026567	1.6097996993593494e-49	3.1538275824305886e-47
2	50	ARPC1B	14.768376	1.6944008	2.3429060909164665e-49	4.462585295948392e-47
2	51	BID	14.732651	3.2064936	3.9779277050735034e-49	7.473054869503839e-47
2	52	FGR	14.726021	3.0672538	4.387917099098421e-49	8.13187771581564e-47
2	53	MYL6	14.701989	1.4541069	6.259356206918017e-49	1.1445441469556492e-46
2	54	BRI3	14.626119	3.1302652	1.913987676340081e-48	3.4088866225101133e-46
2	55	ANXA2	14.611617	2.4030855	2.3683036418049756e-48	4.163963608168389e-46
2	56	PFN1	14.579436	1.1579983	3.79638867581466e-48	6.507959287515282e-46
2	57	FAM26F	14.5606985	3.0354333	4.9944650021190325e-48	8.456060869019805e-46
2	58	ABI3	14.457297	3.324929	2.254783878696251e-47	3.770988550297608e-45
2	59	PILRA	14.40044	4.0457997	5.141464523683726e-47	8.394052914023645e-45
2	60	ARPC2	14.357073	1.5222409	9.620535133882431e-47	1.5521884567772196e-44
2	61	TKT	14.31062	2.5376315	1.8782956018609714e-46	2.9952262655722515e-44
2	62	FCN1	14.303576	3.2476506	2.078463329955984e-46	3.276327138737513e-44
2	63	LRRC25	14.249436	4.298611	4.519149667117627e-46	6.963552644365296e-44
2	64	HLA-DRB5	13.683124	2.5902803	1.2807107431479547e-42	1.7922109317888827e-40
2	65	ANXA5	13.660657	2.5449085	1.744034513866413e-42	2.4084605871513794e-40
2	66	LILRA5	13.601406	3.787625	3.92808644153429e-42	5.333641332594184e-40
2	67	HLA-DRA	13.496347	2.8587992	1.6432322281873542e-41	2.1878919201321723e-39
2	68	APOBEC3A	13.470243	3.9402983	2.3409149951011065e-41	3.086856561809286e-39
2	69	S100A9	13.455788	2.5351057	2.8468819014963716e-41	3.718298894963928e-39
2	70	CALM2	13.360213	1.9441009	1.032679665283915e-40	1.323567189691926e-38
2	71	C1orf162	13.221225	2.284731	6.617764026525091e-40	8.326239987134412e-38
2	72	CSTB	13.185913	2.3238692	1.0576501814043092e-39	1.3186013261616996e-37
2	73	EMP3	13.09614	1.6197135	3.464356412668886e-39	4.2419807002983126e-37
2	74	ISG15	13.002315	2.224561	1.186963099669167e-38	1.4278957849879788e-36
2	75	HLA-DPB1	12.981229	2.3961928	1.5635185739043406e-38	1.8645298889151414e-36
2	76	TPI1	12.960052	1.9563366	2.0610958708545e-38	2.4367128252498805e-36
2	77	C10orf54	12.940485	2.2229466	2.659445917534579e-38	3.064843807820942e-36
2	78	RHOG	12.861576	2.1672573	7.405114857844309e-38	8.462812096706404e-36
2	79	LGALS3	12.805272	2.7187474	1.5318863339374652e-37	1.7219909166900325e-35
2	80	SH3BGRL3	12.766186	1.3338419	2.532650517534053e-37	2.7786215357969603e-35
2	81	WARS	12.735018	3.4428473	3.7775983295844866e-37	4.111585991422353e-35
2	82	ASAH1	12.6411	2.7058258	1.2528813130329823e-36	1.3216934097641785e-34
2	83	LILRB2	12.627151	3.9194007	1.4959723021335819e-36	1.5660888665236595e-34
2	84	VASP	12.613892	2.4127142	1.7702995336877605e-36	1.8392339246207535e-34
2	85	CARD16	12.544236	2.3818862	4.275146178486494e-36	4.375324976997297e-34
2	86	SLC7A7	12.369385	3.2158458	3.827434172761797e-35	3.888106092241132e-33
2	87	AP2S1	12.36805	2.2036703	3.891577900444684e-35	3.924198479904294e-33
2	88	MT2A	12.3593025	2.3888912	4.339073756319522e-35	4.343507846289484e-33
2	89	RGS2	12.349128	2.4565187	4.924243066066156e-35	4.893555754205164e-33
2	90	CDA	12.249455	3.0010328	1.6912749338784234e-34	1.6567246030863358e-32
2	91	MT-CO1	12.1798	0.5974407	3.982565851326709e-34	3.8735395805031545e-32
2	92	RAC1	12.171514	1.9760123	4.408328654638679e-34	4.2574520542052707e-32
2	93	AP1S2	12.067145	2.3106768	1.575037983438808e-33	1.4896600624055043e-31
2	94	FCGRT	12.020232	2.42242	2.7818725406455438e-33	2.613054796055684e-31
2	95	CD74	12.002324	1.677566	3.454585283058125e-33	3.2228695627115053e-31
2	96	RNASET2	11.760578	1.791154	6.230587184970259e-32	5.621465306229087e-30
2	97	FGL2	11.758829	3.220135	6.361029204836809e-32	5.70164408595634e-30
2	98	LYN	11.751371	2.9541583	6.948230741447806e-32	6.1845713966921824e-30
2	99	HES4	11.748425	5.645405	7.194771267751759e-32	6.324941869612027e-30
2	100	ARRB2	11.693317	2.3412194	1.3789358244601702e-31	1.2045048341813232e-29
2	101	HSBP1	11.655382	2.9091322	2.1541260712757315e-31	1.8697268950300875e-29
2	102	DRAP1	11.56082	1.8299018	6.508437101313343e-31	5.613629333799446e-29
2	103	BLVRA	11.482969	2.626476	1.606654963021226e-30	1.3685506933461547e-28
2	104	NINJ1	11.468054	2.8910086	1.9090529617803657e-30	1.6160958220898725e-28
2	105	NAAA	11.43776	2.690197	2.7078528106500778e-30	2.2782511316107463e-28
2	106	CASP1	11.415754	2.29436	3.4886409241542024e-30	2.9172696118201664e-28
2	107	NCF2	11.403692	2.6576557	4.0075383932543866e-30	3.330871607581252e-28
2	108	C5AR1	11.36746	3.4922106	6.072879255945582e-30	5.017076272050465e-28
2	109	C19orf38	11.284914	3.4126053	1.557930577027949e-29	1.2793688582851073e-27
2	110	TNFSF10	11.269768	2.4708948	1.8505691285226077e-29	1.5106372040808953e-27
2	111	ATP6V0B	11.211898	1.9854146	3.564652774581302e-29	2.8756263618004695e-27
2	112	TSPO	11.053988	1.8053052	2.096880170213333e-28	1.6718962008317238e-26
2	113	MAFB	11.045011	3.4119804	2.317400452124714e-28	1.8370421849964353e-26
2	114	CSF1R	10.862286	4.2372413	1.743295162721465e-27	1.358383514861487e-25
2	115	TNFSF13B	10.855473	2.6552908	1.878329065182837e-27	1.4553336045151088e-25
2	116	TBXAS1	10.848843	3.1109793	2.019656635016499e-27	1.5560433198099025e-25
2	117	LILRA3	10.788487	4.7235293	3.9015876669292844e-27	2.972576292459345e-25
2	118	CTSB	10.669387	2.360573	1.4155706516449923e-26	1.0608270992710068e-24
2	119	PGLS	10.666303	2.029298	1.4633413722515666e-26	1.090666498861847e-24
2	120	PSME2	10.648532	1.5723825	1.771365907821954e-26	1.313108759992988e-24
2	121	HN1	10.618515	2.1993713	2.4441799891250465e-26	1.7829512963223877e-24
2	122	OAZ2	10.59034	2.658721	3.303899617630411e-26	2.384719966114919e-24
2	123	PLAUR	10.57059	2.954706	4.079218173797714e-26	2.9136665643469717e-24
2	124	RHOA	10.538363	1.5238355	5.749085013575649e-26	4.085127040216397e-24
2	125	CFL1	10.5332985	0.8827781	6.067024995874573e-26	4.288823752238345e-24
2	126	TNFRSF1B	10.529017	2.6983323	6.349381259263847e-26	4.465405876386892e-24
2	127	ITGB2	10.525795	1.6919976	6.570463727643572e-26	4.5973132429032626e-24
2	128	HMOX1	10.499046	4.3513317	8.725689480655845e-26	6.074320078056561e-24
2	129	RNH1	10.490944	2.0056248	9.507373916561845e-26	6.5850568632186434e-24
2	130	CTSC	10.465991	2.1412702	1.2377399441778113e-25	8.529831957012313e-24
2	131	PTPN6	10.427412	2.0365672	1.8588295496338745e-25	1.2745994221839479e-23
2	132	SLC31A2	10.2578535	3.4852428	1.0910461039448935e-24	7.407230826485283e-23
2	133	RHOB	10.201872	2.8224468	1.944877853491236e-24	1.3074536707244515e-22
2	134	CDKN1C	10.1922035	6.666443	2.1483809751598808e-24	1.4302377035603206e-22
2	135	IFI6	10.172868	1.7475495	2.6207679060276812e-24	1.7362903895296434e-22
2	136	RNF130	10.072873	2.2916777	7.281902449612424e-24	4.778182305932287e-22
2	137	ALDOA	9.999765	1.2614079	1.52759011805847e-23	9.975890894787551e-22
2	138	S100A10	9.934253	1.4763832	2.9538131317640276e-23	1.9198385445029325e-21
2	139	ATG3	9.932411	2.1677136	3.008889700755626e-23	1.946411007366163e-21
2	140	SERF2	9.895811	0.99002707	4.340760133199034e-23	2.7947973928024204e-21
2	141	CPPED1	9.854976	3.1230586	6.523245665570985e-23	4.180364068114041e-21
2	142	LYST	9.844295	2.8303533	7.254610410981677e-23	4.627429170986173e-21
2	143	BLOC1S1	9.836744	1.8771139	7.82002292547506e-23	4.9649904814798594e-21
2	144	STX11	9.778921	2.738019	1.386810163864064e-22	8.764384602410956e-21
2	145	RBX1	9.778	1.8491614	1.399481985330289e-22	8.803897223311735e-21
2	146	CHCHD10	9.774271	2.0756738	1.4519855194076443e-22	9.092479184089696e-21
2	147	H3F3A	9.746142	1.6968325	1.916121517131613e-22	1.1890357685947032e-20
2	148	POU2F2	9.737349	2.4820318	2.0893421013756422e-22	1.2906863773993493e-20
2	149	GSTO1	9.733712	1.865704	2.1654396671521814e-22	1.3316968428396867e-20
2	150	SOD2	9.731042	2.2962925	2.223048999928042e-22	1.3610220529023737e-20
2	151	RGS19	9.725241	1.9228565	2.353479346778668e-22	1.434471811632118e-20
2	152	LSP1	9.657334	1.485717	4.576141932345896e-22	2.7768677194775053e-20
2	153	OAS1	9.565305	2.242405	1.1187119101797279e-21	6.728954007107364e-20
2	154	LILRB1	9.5367155	4.1225414	1.4742778125728946e-21	8.828928350054443e-20
2	155	GNG5	9.50297	1.8247702	2.039885498401057e-21	1.216303901090091e-19
2	156	EIF4A1	9.440956	1.2196423	3.69392015364322e-21	2.1930052375352e-19
2	157	MAPKAPK3	9.366697	2.7339444	7.483768922834722e-21	4.423810646886007e-19
2	158	CPVL	9.340409	2.8037825	9.59621976496121e-21	5.648178448784465e-19
2	159	SLC25A5	9.3138	1.4692909	1.2333926987352451e-20	7.228524560023569e-19
2	160	LGALS9	9.277659	2.2835112	1.7324160627893344e-20	1.0037621454312789e-18
2	161	SUPT4H1	9.277522	1.8195832	1.7346625963775202e-20	1.0037621454312789e-18
2	162	LAMTOR4	9.271997	1.4638219	1.826925288297194e-20	1.0527081262062067e-18
2	163	TESC	9.269373	3.4924753	1.8724336476201667e-20	1.0744165290151868e-18
2	164	CTSL	9.261684	4.382369	2.0123174162417493e-20	1.1498717102641397e-18
2	165	GRN	9.258508	1.8949852	2.073085896310298e-20	1.1796804971783994e-18
2	166	COX5B	9.127024	1.481183	7.040833991368816e-20	3.989999890811237e-18
2	167	GMFG	9.099861	1.1419184	9.044729326144591e-20	5.104502797479297e-18
2	168	SERP1	9.070995	1.3640571	1.1793455597455845e-19	6.6285020517831744e-18
2	169	SIGLEC10	9.049312	4.173463	1.438724825585755e-19	8.0533356155441e-18
2	170	FCGR2A	8.901115	3.100808	5.528822262884221e-19	3.057349536822348e-17
2	171	EFHD2	8.852868	2.033068	8.529878490598829e-19	4.697941912452704e-17
2	172	UNC119	8.821101	2.81163	1.1333924903548243e-18	6.217337845090424e-17
2	173	SH3BGRL	8.795918	1.5120283	1.4188227664275777e-18	7.752085824218247e-17
2	174	CYBB	8.666874	2.7141845	4.441446843458666e-18	2.388627529850672e-16
2	175	PTP4A2	8.663836	1.8257705	4.561501240977637e-18	2.4436104694830983e-16
2	176	TALDO1	8.651452	1.5104254	5.084844486668741e-18	2.7028510577587255e-16
2	177	H2AFY	8.632991	1.6885196	5.976844956782352e-18	3.164727866305528e-16
2	178	TUBA1B	8.603803	1.4924875	7.711773805700722e-18	4.0676640758222964e-16
2	179	CLIC1	8.596068	1.2437339	8.24939518228525e-18	4.3345672616804573e-16
2	180	ARPC5	8.586677	1.3779534	8.952145309217909e-18	4.685867204985282e-16
2	181	TMSB10	8.581981	0.47363302	9.325356542826382e-18	4.862659301457072e-16
2	182	IFNGR2	8.571345	2.147734	1.0228279126685936e-17	5.31328105846102e-16
2	183	SLC25A6	8.557902	0.9073669	1.1493949338243276e-17	5.948227216025219e-16
2	184	SLC11A1	8.533871	2.9909	1.415310107936813e-17	7.296828127911825e-16
2	185	GLRX	8.525814	1.5298221	1.5173884454825222e-17	7.793807169043937e-16
2	186	FAM110A	8.466517	3.3627527	2.528395533796059e-17	1.293821505614894e-15
2	187	COX6B1	8.460026	1.2585981	2.6731831022266678e-17	1.3628265079530305e-15
2	188	GSTP1	8.395296	1.477103	4.647201426650864e-17	2.360434087595924e-15
2	189	THEMIS2	8.361044	2.571177	6.216552987078353e-17	3.1343311641467846e-15
2	190	CD300LF	8.354047	3.7527742	6.596337816550555e-17	3.313632850409316e-15
2	191	LYL1	8.351284	2.4992518	6.752473186985941e-17	3.3796867622746423e-15
2	192	CAMK1	8.3435955	3.7422287	7.206497848612636e-17	3.593814963486315e-15
2	193	ATP1B3	8.33379	2.1523898	7.829489959172981e-17	3.862360622305693e-15
2	194	KLF4	8.317906	2.4797885	8.953046186695491e-17	4.400791233130537e-15
2	195	GPBAR1	8.314132	3.5626695	9.242657210889506e-17	4.526921463933524e-15
2	196	SEC11A	8.309758	1.5532014	9.589747279656986e-17	4.68020619904683e-15
2	197	ATP6V0D1	8.278314	2.0314288	1.249314037072927e-16	6.075564788800752e-15
2	198	PSMB3	8.203548	1.4581728	2.333936177262156e-16	1.1270281948934227e-14
2	199	PSMB9	8.085323	1.2114866	6.199968519256817e-16	2.9833813429153685e-14
2	200	BRK1	8.050795	1.2547599	8.225829458914752e-16	3.9443715104740174e-14
2	201	LINC00936	8.045592	1.6186308	8.582935438256923e-16	4.101267477360817e-14
2	202	NAP1L1	8.035049	1.1856571	9.354112454421466e-16	4.454246465275555e-14
2	203	DUSP6	8.026901	2.7700348	9.99658583627215e-16	4.743708586804023e-14
2	204	UBE2L6	8.023816	1.4779389	1.025096068993604e-15	4.847643962130443e-14
2	205	PPP1CA	8.009774	1.2772474	1.149187988032538e-15	5.415795212329287e-14
2	206	HIGD2A	7.9999228	1.3368465	1.2449749202148935e-15	5.847118512269537e-14
2	207	C20orf27	7.9975286	2.3485153	1.2694131631672038e-15	5.941546798523902e-14
2	208	SNX3	7.988183	1.305669	1.369422075734973e-15	6.387841614499803e-14
2	209	TGFBI	7.9643354	2.514712	1.6611437779090346e-15	7.722347718726949e-14
2	210	CXCL16	7.918251	4.082324	2.408742941670763e-15	1.1122390808778734e-13
2	211	ZNF706	7.9053144	1.5424346	2.6725784071789762e-15	1.2299241703373316e-13
2	212	MPEG1	7.8978105	2.473324	2.8384552194732457e-15	1.3018921364500366e-13
2	213	COX8A	7.8944497	1.4246011	2.9159917894619917e-15	1.3329970466893918e-13
2	214	ADRBK1	7.8611183	2.6412401	3.8071951301947525e-15	1.7288700005129415e-13
2	215	MYO1G	7.837823	1.7163829	4.584248335314337e-15	2.0748640815346805e-13
2	216	MNDA	7.8229065	2.264814	5.161738908312827e-15	2.328555506204017e-13
2	217	H2AFZ	7.782992	1.3172102	7.082926451588756e-15	3.184762405150433e-13
2	218	MSN	7.7585454	1.5199901	8.590886922620892e-15	3.850177230615128e-13
2	219	VMP1	7.7329025	2.2689044	1.051218571640848e-14	4.695899508626251e-13
2	220	SMCO4	7.7167892	2.5104814	1.1929674774163644e-14	5.296525524785835e-13
2	221	DOK2	7.716743	1.6299855	1.193398269767262e-14	5.296525524785835e-13
2	222	SPN	7.709331	2.1053784	1.2647897543887181e-14	5.577275463564913e-13
2	223	IGSF6	7.7025175	2.4387999	1.3341145074463705e-14	5.845382222082915e-13
2	224	GNAI2	7.695888	1.6562178	1.405149310295925e-14	6.13701198770647e-13
2	225	CTSZ	7.6869564	2.4449725	1.5067625750795073e-14	6.55991808083821e-13
2	226	CEBPD	7.6736517	1.62081	1.6716774918194443e-14	7.254868709750588e-13
2	227	TCEB2	7.6686335	1.2329171	1.7383841949125767e-14	7.520568091176996e-13
2	228	LRRFIP1	7.6504946	1.3977245	2.0020788620001823e-14	8.607056273815204e-13
2	229	TPPP3	7.628212	4.426125	2.3803163772594324e-14	1.0201143374292456e-12
2	230	ATP5B	7.6246214	1.3428025	2.447520508306772e-14	1.0456478582840834e-12
2	231	CD300E	7.557728	3.3631904	4.1017051237728484e-14	1.7469187598577901e-12
2	232	NACA	7.5446534	0.5228966	4.53492432493003e-14	1.9254474362876293e-12
2	233	RAB8A	7.5324993	1.7116152	4.977821434163363e-14	2.1069704675344556e-12
2	234	C20orf24	7.4807067	1.41764	7.392408174457543e-14	3.1098001749849924e-12
2	235	CAP1	7.4525776	1.3058152	9.153415007944797e-14	3.8388358843717114e-12
2	236	CAPZB	7.415609	1.1217058	1.2106728891287872e-13	5.0619414638756666e-12
2	237	NFKBIZ	7.2721086	2.0893703	3.539188827363048e-13	1.4663575703461283e-11
2	238	ZFAND5	7.2480307	1.8414111	4.2287462684112304e-13	1.7415323220718203e-11
2	239	MARCKSL1	7.236153	1.784782	4.615907193686443e-13	1.8952859656950864e-11
2	240	SYNGR2	7.230859	2.021644	4.799498992947145e-13	1.964785945948571e-11
2	241	POLD4	7.223953	1.3465189	5.049775372230242e-13	2.0610898647251648e-11
2	242	C4orf48	7.2071953	1.8742454	5.711614758133434e-13	2.324305186737149e-11
2	243	PGK1	7.1518574	1.1978202	8.561143708151549e-13	3.473595408686105e-11
2	244	TPM3	7.1401176	1.227582	9.325097305614964e-13	3.772400721215446e-11
2	245	FPR1	7.1243267	2.32747	1.045906364091331e-12	4.206322544618332e-11
2	246	TCIRG1	7.1177893	2.428171	1.0967178293206018e-12	4.3977743600300385e-11
2	247	NDUFA13	7.096336	1.1811174	1.2810807958989089e-12	5.1071924520225684e-11
2	248	MS4A4A	7.0767694	5.14869	1.4755357523508895e-12	5.865361538475391e-11
2	249	NUP214	7.066319	1.8972784	1.5909750019047917e-12	6.305962767665408e-11
2	250	CORO1A	7.055224	0.8705586	1.7232313109706423e-12	6.810488241686279e-11
2	251	SLC16A3	7.0169663	2.976268	2.267373079140017e-12	8.935274254978791e-11
2	252	ODF3B	7.0099683	2.113859	2.3837177356557315e-12	9.366849577874699e-11
2	253	ATP6V1F	7.006884	1.2545418	2.4368419633654743e-12	9.54824305302689e-11
2	254	POLE4	6.996802	1.6554773	2.6187159965009845e-12	1.0202577038640483e-10
2	255	CTSH	6.9895277	1.7391045	2.7581324106833703e-12	1.0715305348473581e-10
2	256	NOP10	6.986075	1.4437209	2.8268337968393313e-12	1.0951186070580394e-10
2	257	RNF149	6.9736447	1.9231098	3.0883376619759997e-12	1.193055287220813e-10
2	258	GNB2	6.9714346	1.433267	3.1372483839563345e-12	1.208545627460033e-10
2	259	UQCRC1	6.943996	1.6889501	3.811609622166376e-12	1.464213287349851e-10
2	260	ADA	6.9431214	2.3145595	3.835295449764779e-12	1.4691966982702286e-10
2	261	S100A8	6.9176164	1.127944	4.5930602937108355e-12	1.75457462027717e-10
2	262	CASP4	6.905232	1.3211392	5.012138695139119e-12	1.9093463906982746e-10
2	263	TUBA1A	6.8910065	1.1775852	5.539902901997594e-12	2.0987355911048343e-10
2	264	NANS	6.882213	2.1132061	5.892972831452948e-12	2.2263424080040144e-10
2	265	ZYX	6.880832	1.8432156	5.9503969723662376e-12	2.2418611010722687e-10
2	266	CNPY3	6.8533015	1.3779086	7.216483423435472e-12	2.711420648465591e-10
2	267	CAPZA2	6.8523808	1.5666541	7.263100162160358e-12	2.7214796618542935e-10
2	268	RPS19	6.8509073	0.37222952	7.338301414214392e-12	2.7421652750554816e-10
2	269	CD48	6.8426666	0.97574496	7.773242291916174e-12	2.896800130199413e-10
2	270	BAX	6.8313875	1.336993	8.409734705978312e-12	3.117056804264502e-10
2	271	UNC93B1	6.823515	2.5366247	8.883957836213597e-12	3.2839514222596566e-10
2	272	VAMP5	6.8124657	1.5744052	9.59399355457847e-12	3.5368824625669123e-10
2	273	AP2A1	6.7854414	2.9047215	1.1573210124027009e-11	4.2550939313915925e-10
2	274	CD300A	6.7841525	1.9893116	1.167700470274974e-11	4.2817765372596237e-10
2	275	ARL6IP4	6.7683153	1.1255227	1.3029057194703215e-11	4.764813076484264e-10
2	276	REEP5	6.7517877	1.4356126	1.4603447742309448e-11	5.326374530266803e-10
2	277	SCIMP	6.7432246	2.6728516	1.5490943396789545e-11	5.635087473304292e-10
2	278	IFI35	6.7318535	1.5866016	1.6751555404853172e-11	6.061499493988295e-10
2	279	COX17	6.7234282	1.6012725	1.774978408332964e-11	6.405803655757439e-10
2	280	EIF4EBP1	6.697601	2.0431218	2.1186877308311728e-11	7.62616365895504e-10
2	281	CLTA	6.6835594	1.3164928	2.332072048103773e-11	8.372260750705534e-10
2	282	ATOX1	6.6686893	2.092197	2.5809820208145595e-11	9.241667737193438e-10
2	283	BST2	6.664914	1.1693062	2.6482025398322088e-11	9.453824724061168e-10
2	284	CKB	6.664592	6.1075706	2.6540196286740188e-11	9.453824724061168e-10
2	285	RXRA	6.657548	3.3035283	2.784334931664968e-11	9.89232364063559e-10
2	286	CTSD	6.6511946	1.394498	2.9072326811003074e-11	1.0302271056488273e-09
2	287	PSMA7	6.6468673	1.105672	2.9939694155045674e-11	1.0582292928925163e-09
2	288	PCGF5	6.622375	2.0153673	3.534729297173598e-11	1.2461510946385276e-09
2	289	PFDN5	6.6025786	0.5969602	4.040666823495071e-11	1.420864226087472e-09
2	290	GDI2	6.5877085	1.3147478	4.4666671100127515e-11	1.5666463618085645e-09
2	291	COX5A	6.5656104	1.2190738	5.1820208831452405e-11	1.8083011295535327e-09
2	292	CHMP4B	6.5314503	1.6762582	6.513594559201544e-11	2.2671938016469533e-09
2	293	ARHGDIB	6.525097	0.60641503	6.795762414438796e-11	2.359419892445915e-09
2	294	ENY2	6.515521	1.6029477	7.243782596219938e-11	2.5086170334484905e-09
2	295	NAMPT	6.514094	2.410195	7.312981767467008e-11	2.5262023163486786e-09
2	296	SERPINB1	6.5126667	1.1927612	7.382827266500745e-11	2.5439219380098295e-09
2	297	CLEC7A	6.4702196	2.8095448	9.786060560452013e-11	3.3635597625573663e-09
2	298	RAB32	6.451528	2.292674	1.1072786221064623e-10	3.796304755892006e-09
2	299	MYO1F	6.4010243	1.3890536	1.5433776360960056e-10	5.278274539007636e-09
2	300	AMICA1	6.3900676	1.3360577	1.6581253784503528e-10	5.6565998607134676e-09
2	301	GAPDH	6.3549404	0.77566725	2.0850724435684623e-10	7.0778919532420526e-09
2	302	NAPRT1	6.3321056	1.9349233	2.4183767015032423e-10	8.189041502324806e-09
2	303	PRR13	6.3292513	1.0881344	2.4635349321839285e-10	8.32140838915527e-09
2	304	SCPEP1	6.3230824	1.8304359	2.563966708026087e-10	8.639370868272668e-09
2	305	MTSS1	6.3197217	2.4250424	2.620350803705905e-10	8.796659515156968e-09
2	306	SDCBP	6.319537	1.3977246	2.623475092386758e-10	8.796659515156968e-09
2	307	EPSTI1	6.303424	1.5872709	2.911408471060141e-10	9.738306285882629e-09
2	308	FLNA	6.3011684	1.3844013	2.9541055481048636e-10	9.85708114031876e-09
2	309	AGTRAP	6.2944465	1.6799042	3.0849828687943803e-10	1.0268799772486925e-08
2	310	RAB10	6.2848706	1.6982968	3.2812648398013923e-10	1.0895706056425253e-08
2	311	NAGK	6.2699084	1.9591055	3.612604337873e-10	1.1966970021640174e-08
2	312	MYD88	6.2684355	1.8122948	3.6469423132323574e-10	1.2047538383165094e-08
2	313	DYNLT1	6.268113	1.4810462	3.654496111562403e-10	1.2047538383165094e-08
2	314	CD55	6.265719	1.5185337	3.7110902383966337e-10	1.2204770150928402e-08
2	315	PRDX5	6.25955	1.1800988	3.860901400445222e-10	1.2667081771699946e-08
2	316	CECR1	6.2456	1.9971355	4.22175195602384e-10	1.3785025315454987e-08
2	317	RNF13	6.2444034	2.0330968	4.2542066358453126e-10	1.3858002328736962e-08
2	318	GBP2	6.234505	1.4821464	4.532080677585986e-10	1.4728188249387254e-08
