cluster	rank	gene	score	logfoldchange	pval	pval_adj
4	25	COTL1	22.754349	2.7407148	1.2995790765106902e-114	5.749170146860518e-112
4	26	NPC2	22.18181	3.0863419	5.1464840649114525e-109	2.0165394990341618e-106
4	27	CFD	21.709192	4.0713353	1.679814682202841e-104	6.2262104193864225e-102
4	28	GRN	21.702572	3.9711356	1.9400506746068804e-104	6.874192609885435e-102
4	29	GAPDH	21.70222	1.7391981	1.9548892502955515e-104	6.874192609885435e-102
4	30	CD14	21.324442	5.6852617	6.735260488563195e-101	2.3091840585038913e-98
4	31	GABARAP	21.213451	2.6027434	7.175031048913844e-100	2.3999603854830357e-97
4	32	MS4A6A	20.910646	5.0845847	4.283883507476628e-97	1.3662599632914994e-94
4	33	TSPO	20.663126	2.5957372	7.438869904983494e-95	2.2670369305987478e-92
4	34	RAC1	20.020624	2.638188	3.641277813250544e-89	1.0191119169575094e-86
4	35	AP1S2	19.887072	3.2844782	5.266113959955174e-88	1.4443897369365052e-85
4	36	PYCARD	19.563457	2.799561	3.1685235167740146e-85	8.046876205377562e-83
4	37	TKT	19.473663	2.9152067	1.8365823339883264e-84	4.497658951484983e-82
4	38	CEBPD	19.072235	3.6888118	4.295496376938068e-81	9.984480900564179e-79
4	39	NEAT1	18.870295	2.0084476	2.0017915978061344e-79	4.42783386650215e-77
4	40	LGALS3	18.660471	3.4057012	1.0381070130872152e-77	2.19024608884278e-75
4	41	CD68	18.34712	3.482527	3.4807234823372807e-75	7.232521490420223e-73
4	42	TALDO1	18.322071	2.6339712	5.517234938506084e-75	1.1293038798010813e-72
4	43	SERPINA1	17.498125	3.1245499	1.4806389802997648e-68	2.8599271796945036e-66
4	44	SH3BGRL3	17.261465	1.3745542	9.175262933660022e-67	1.677727411629514e-64
4	45	IFI6	17.181026	2.4807093	3.683406417810785e-66	6.646609949191724e-64
4	46	VIM	16.918686	1.4867351	3.276609631757548e-64	5.835769414275715e-62
4	47	ARPC1B	16.82227	1.5170782	1.6761106807365547e-63	2.9096432753950772e-61
4	48	TMSB10	16.723648	0.67880696	8.81548512207721e-63	1.5111945370520857e-60
4	49	CFP	16.339457	3.2336934	5.171160961403906e-60	8.648451393255263e-58
4	50	FCGRT	16.245424	3.0375612	2.4067349617803233e-59	3.976622080223537e-57
4	51	ATP5G2	15.957018	1.1840776	2.5461009660946455e-57	4.013474557358847e-55
4	52	ARPC3	15.827809	1.2522254	2.0006512645510686e-56	3.0485479380059286e-54
4	53	SRGN	15.826163	1.849459	2.053688003517007e-56	3.0801371672048614e-54
4	54	NCF2	15.825778	3.506795	2.066301730952656e-56	3.0801371672048614e-54
4	55	HLA-DRA	15.647521	2.5471573	3.454147012566521e-55	4.934392930243466e-53
4	56	BLVRB	15.640759	3.7253056	3.841201816683691e-55	5.430746568453622e-53
4	57	CDA	15.350777	3.8607247	3.49969555905117e-53	4.7994824896827747e-51
4	58	BRI3	15.335152	3.0792894	4.452328271925033e-53	6.045468309027712e-51
4	59	MT-ND1	15.235092	0.8704448	2.0683470787306456e-52	2.780912925265889e-50
4	60	AP2S1	15.141865	2.2584937	8.574715963701233e-52	1.1307082185211414e-49
4	61	SERF2	15.027162	1.1104959	4.874514105373778e-51	6.366579661056762e-49
4	62	ANXA2	14.95986	2.0142422	1.3430909408377506e-50	1.721415809593356e-48
4	63	SPI1	14.862534	2.8774312	5.770144051347897e-50	7.327014400017134e-48
4	64	S100A10	14.83328	1.5927136	8.926374298595395e-50	1.112875428463066e-47
4	65	NUP214	14.482266	3.7389748	1.568393491156626e-47	1.9034467555506168e-45
4	66	PFDN5	14.468218	0.90568244	1.9239394519462253e-47	2.3144654073675907e-45
4	67	TMSB4X	14.358874	0.47412264	9.373768261822512e-47	1.0987338285695209e-44
4	68	CSF3R	14.355335	4.3863378	9.864692962439077e-47	1.1464779600583855e-44
4	69	IFI30	13.987226	3.1717308	1.8654800532731976e-44	2.131932787549053e-42
4	70	C1orf162	13.786511	1.9685855	3.07261349300637e-43	3.4258391417145817e-41
4	71	ATP6V0B	13.751653	2.1763058	4.97794983082479e-43	5.461408318394494e-41
4	72	RNF130	13.732839	3.0880766	6.455385488835189e-43	7.026123539197284e-41
4	73	IFITM3	13.675522	2.6554565	1.4218351943915788e-42	1.5353580988886703e-40
4	74	NFKBIA	13.375625	1.8597038	8.394545261076272e-41	8.993968258624999e-39
4	75	EIF4A1	13.362242	1.2388324	1.0049191959341176e-40	1.068330376204689e-38
4	76	ACTB	13.343392	0.6926877	1.2943210476338768e-40	1.3654091420962297e-38
4	77	RGS2	13.325911	2.351164	1.6362444883577688e-40	1.7129356422395754e-38
4	78	TNFSF13B	13.021809	3.1532242	9.196593322368317e-39	9.41209558380292e-37
4	79	ALDOA	12.839348	1.1316812	9.870188656858106e-38	9.668554802868006e-36
4	80	MT-CO1	12.82141	0.5231969	1.2441641257629235e-37	1.2015821704727276e-35
4	81	CTSB	12.806906	2.7330284	1.4999679955933225e-37	1.4385007756340439e-35
4	82	ALDH2	12.782102	4.0150604	2.0641567025669084e-37	1.965822570764068e-35
4	83	CTSH	12.732492	2.8451517	3.901819063355674e-37	3.690313561024807e-35
4	84	HLA-DRB1	12.572945	1.9560785	2.9743696445142407e-36	2.7748643064536257e-34
4	85	LAMTOR4	12.506589	1.4841218	6.871237267617457e-36	6.367037019466608e-34
4	86	CEBPB	12.502735	1.9539979	7.212670408938504e-36	6.63856120726058e-34
4	87	CAPG	12.421314	2.3587089	2.0024525244998383e-35	1.818651253045747e-33
4	88	SLC7A7	12.344308	3.2905717	5.228202344212895e-35	4.717076772929976e-33
4	89	LINC00936	12.324198	2.2371848	6.71079944569224e-35	6.015157097923097e-33
4	90	PRELID1	12.300619	1.5989349	8.988222338771842e-35	7.952547171220454e-33
4	91	FOSB	12.065817	1.5119243	1.600664715538389e-33	1.3893364499299663e-31
4	92	FPR1	11.842961	3.8031106	2.3404184254844093e-32	1.981265326363777e-30
4	93	CD74	11.838476	1.1444399	2.468973006839724e-32	2.0772696819509188e-30
4	94	FKBP1A	11.772821	1.5084112	5.38914710964218e-32	4.452214666363425e-30
4	95	TCEB2	11.765219	1.4637479	5.897322773049833e-32	4.842867335904516e-30
4	96	ASGR1	11.615621	4.9120708	3.4328668116873262e-31	2.802281872349999e-29
4	97	VCAN	11.524706	3.9935002	9.90502979264236e-31	7.990445798605726e-29
4	98	CTSD	11.352685	2.186645	7.191965183653871e-30	5.6684258924499525e-28
4	99	MNDA	11.340213	3.2882476	8.294264301605569e-30	6.499859464698216e-28
4	100	C20orf24	11.317545	1.8501946	1.0743833840116638e-29	8.37164416382725e-28
4	101	ISG15	11.263487	1.6188126	1.987369058564357e-29	1.5311673746714375e-27
4	102	LY86	11.15085	2.4172242	7.092555364606653e-29	5.403739126123091e-27
4	103	CNPY3	11.1055155	1.9515569	1.1793536410274886e-28	8.886624084093945e-27
4	104	MYL6	11.070761	0.86936617	1.739180289444799e-28	1.3033398081664467e-26
4	105	SERPINB1	11.052648	1.6629426	2.128432311985059e-28	1.5863761264436467e-26
4	106	AGTRAP	11.045676	2.7791839	2.3003022015482223e-28	1.70520780497472e-26
4	107	IGSF6	10.870432	3.5009089	1.5944383127657493e-27	1.1755982269499725e-25
4	108	ZFP36	10.763191	1.076668	5.136037544524187e-27	3.7267523219896668e-25
4	109	GLRX	10.631285	1.5851352	2.1315467538692183e-26	1.5385280096085506e-24
4	110	ATP6V1F	10.561215	1.565611	4.5078530853635357e-26	3.236685717941127e-24
4	111	FOLR3	10.555785	6.36863	4.7762855598210406e-26	3.411561467051341e-24
4	112	VAMP8	10.497453	1.2130257	8.874269892012805e-26	6.273285427786784e-24
4	113	RBP7	10.44942	5.2028456	1.4742412176330505e-25	1.0368073876215208e-23
4	114	TIMP1	10.403209	1.6398431	2.3972105792346276e-25	1.6773135654910044e-23
4	115	PGLS	10.401212	1.7411113	2.447990245309287e-25	1.7041491484351046e-23
4	116	HLA-DRB5	10.344246	1.64106	4.444019469613733e-25	3.078044596276906e-23
4	117	ODF3B	10.28896	3.1010303	7.902451329531552e-25	5.445940579557573e-23
4	118	GPX4	10.085304	1.1634293	6.4166175942858586e-24	4.334851905814594e-22
4	119	LAMTOR1	10.004024	1.5093309	1.4632803860300422e-23	9.788988884885852e-22
4	120	CCL3	9.984579	2.9367602	1.7805477366554804e-23	1.1853607602181193e-21
4	121	C10orf54	9.912408	1.458912	3.6767667810907364e-23	2.4359023978685196e-21
4	122	APOBEC3A	9.86956	2.8390944	5.641133098544617e-23	3.6664691617744495e-21
4	123	FGR	9.826643	1.9819356	8.645280251090128e-23	5.54025109175e-21
4	124	S100A12	9.825977	6.2885766	8.70259207795029e-23	5.551039430558618e-21
4	125	STXBP2	9.721574	1.9027543	2.439812318688938e-22	1.5278349834931553e-20
4	126	BLVRA	9.720628	2.2696269	2.462586006055873e-22	1.535086567593193e-20
4	127	LY6E	9.718841	1.0160731	2.5061785032494417e-22	1.5551914929213957e-20
4	128	BST1	9.6641865	4.2508483	4.280055101048622e-22	2.6439943989090447e-20
4	129	HLA-DMA	9.640013	1.7237023	5.41811925474591e-22	3.332021859174233e-20
4	130	RHOG	9.579298	1.3865721	9.770706380751116e-22	5.902884022274045e-20
4	131	SMCO4	9.573201	3.1880639	1.036452970748971e-21	6.234173702127802e-20
4	132	PLBD1	9.5162	3.7615206	1.7962731452035162e-21	1.0664108187584857e-19
4	133	LILRA5	9.446866	2.8237736	3.491257944580962e-21	2.063754803964798e-19
4	134	SERP1	9.435515	1.069102	3.890774164931711e-21	2.2900462187928537e-19
4	135	STX11	9.430856	2.5895588	4.067573469373196e-21	2.3838761777343596e-19
4	136	APLP2	9.409519	2.3172765	4.9841039809568844e-21	2.9085958295677747e-19
4	137	AMICA1	9.269731	1.7134277	1.866161157648561e-20	1.0708173270289694e-18
4	138	H2AFY	9.214867	1.6550672	3.1166574509318827e-20	1.7589234683983473e-18
4	139	CPVL	9.151383	2.9136152	5.620893367571851e-20	3.159218509954113e-18
4	140	KLF4	9.146058	2.8188002	5.904879381915138e-20	3.3052863609626204e-18
4	141	ASAH1	9.083696	1.7104225	1.0494857443217077e-19	5.8506697144828864e-18
4	142	CLIC1	9.033632	0.9367099	1.6606653793015835e-19	9.109746004696766e-18
4	143	MSRB1	9.029463	2.96381	1.72516551851717e-19	9.425864510336443e-18
4	144	TPI1	8.926776	1.0908511	4.38604059333858e-19	2.3869111387716385e-17
4	145	PLAUR	8.809655	2.7352176	1.255316000904699e-18	6.751138680943937e-17
4	146	IL8	8.782608	3.9737055	1.5972679461514608e-18	8.556614302156692e-17
4	147	TGFBI	8.757698	2.9664145	1.9927731360682117e-18	1.0592593328697464e-16
4	148	PGD	8.741477	2.758893	2.300814760685749e-18	1.2135912933863218e-16
4	149	HLA-DPA1	8.72396	1.3188204	2.6863783890127587e-18	1.4115323075448648e-16
4	150	COX6B1	8.674246	0.9609788	4.1630019147061825e-18	2.1707759794023037e-16
4	151	CLTA	8.5799675	1.4989125	9.490004053802696e-18	4.929769530070082e-16
4	152	H3F3B	8.5497675	0.5720882	1.2333674297751861e-17	6.358797342833422e-16
4	153	MPEG1	8.353363	2.8059678	6.634644748375164e-17	3.332876120117839e-15
4	154	GLIPR2	8.352627	1.7171983	6.676116020988813e-17	3.3414691646657147e-15
4	155	SCO2	8.322988	2.3877668	8.577332523052014e-17	4.277437753495829e-15
4	156	NCF1	8.297062	2.0889893	1.0671765233349198e-16	5.3026300148605396e-15
4	157	ARPC2	8.25453	0.6767542	1.5250130400034964e-16	7.550190913576877e-15
4	158	CARD16	8.247417	1.4652237	1.6185369193209998e-16	7.984393996966975e-15
4	159	C4orf48	8.134606	2.1598299	4.1328003718491705e-16	2.0169830711579903e-14
4	160	SLC25A5	8.101358	1.022983	5.434900861454552e-16	2.6430578160988554e-14
4	161	IFNGR2	8.070037	2.1407578	7.02768272050086e-16	3.405570347312678e-14
4	162	COX4I1	8.042325	0.49254438	8.815000577609241e-16	4.256652039483561e-14
4	163	HLA-DPB1	8.035983	1.1779217	9.283136998801176e-16	4.466980379002082e-14
4	164	RAB32	8.025052	3.282288	1.0148253921114539e-15	4.866194205390377e-14
4	165	CD63	7.9974103	1.2795489	1.2706348228909151e-15	6.071597895862722e-14
4	166	HCK	7.9694877	2.0529904	1.5933383411264363e-15	7.534842072485499e-14
4	167	CD33	7.947906	3.5830915	1.8969042827328103e-15	8.908953881300603e-14
4	168	JUND	7.941039	2.2065258	2.0049423013626773e-15	9.384224819415617e-14
4	169	CTSZ	7.9332614	2.5862339	2.134642392863683e-15	9.923554500248321e-14
4	170	IL1B	7.913362	3.492078	2.5052989405852954e-15	1.1607320834860385e-13
4	171	BRK1	7.871986	0.88990295	3.4905576054685874e-15	1.6117679125049227e-13
4	172	EIF4EBP1	7.838808	2.4160511	4.548436382736073e-15	2.0931965286188759e-13
4	173	GSTO1	7.836916	1.3771683	4.617465058324092e-15	2.1178567160487158e-13
4	174	ANXA5	7.8342533	1.3358915	4.716366751591636e-15	2.1560084543775901e-13
4	175	C19orf38	7.800865	2.7661998	6.1484097612499786e-15	2.79202951873451e-13
4	176	NOP10	7.7475076	1.4102644	9.37138317985652e-15	4.1999721872075917e-13
4	177	BST2	7.7041693	1.0583265	1.3169693800848515e-14	5.86393444106612e-13
4	178	GCA	7.701647	2.2775877	1.3432351856234215e-14	5.961529882084014e-13
4	179	PKM	7.6990542	1.0566751	1.3707676254729606e-14	6.064099101850381e-13
4	180	GNAI2	7.6735144	1.6244075	1.6734708420704866e-14	7.37941451066066e-13
4	181	WDR83OS	7.6564174	1.2007319	1.9119193908888094e-14	8.403866194438824e-13
4	182	H3F3A	7.570652	1.1275046	3.713550577659869e-14	1.6065499249850928e-12
4	183	FGL2	7.5444813	2.3006375	4.540912972716925e-14	1.9583044184855318e-12
4	184	ATP5D	7.5358977	0.8665091	4.849864655086342e-14	2.0849857015628244e-12
4	185	RNASE6	7.5216737	2.5857248	5.4079431080996214e-14	2.3176416182649443e-12
4	186	SAT2	7.519992	1.911888	5.477959437593329e-14	2.340334446328814e-12
4	187	DYNLT1	7.4911933	1.7201351	6.82501280802841e-14	2.897777883879307e-12
4	188	BNIP3L	7.4822245	1.9014059	7.307493150651741e-14	3.0930543539517897e-12
4	189	LGALS9	7.3981414	1.7957699	1.3810390925406353e-13	5.791917466392133e-12
4	190	PILRA	7.373477	2.2578564	1.6623461704225193e-13	6.9504315186507405e-12
4	191	UBA52	7.3530164	0.3444757	1.937829567207335e-13	8.053149904448907e-12
4	192	QPCT	7.2368765	4.780291	4.591360688794678e-13	1.8908684830669734e-11
4	193	EIF1	7.2206554	0.32359293	5.173761996280188e-13	2.1243404795504942e-11
4	194	HIGD2A	7.1512866	0.88801104	8.596827007689416e-13	3.488073537971972e-11
4	195	ATP5E	7.1439996	0.62744236	9.065379269428894e-13	3.656547391204349e-11
4	196	FAM26F	7.1407413	1.4279991	9.282899968053704e-13	3.733304696829575e-11
4	197	BID	7.11944	1.5418302	1.0836639415854284e-12	4.332760144286462e-11
4	198	UQCR11-1	7.118179	0.8010237	1.0936242922394394e-12	4.359873123189439e-11
4	199	MAFB	7.114325	2.7442257	1.124618627697605e-12	4.457520190822241e-11
4	200	NDUFA11	7.09404	1.0250282	1.3025255206336223e-12	5.147791063391786e-11
4	201	SLC11A1	7.03364	2.7305665	2.0121381684840258e-12	7.88413224073998e-11
4	202	VSTM1	7.018365	3.790016	2.244796501979938e-12	8.745778189816156e-11
4	203	FCGR1A	7.0058227	5.0169973	2.455390840174269e-12	9.512211859364386e-11
4	204	SLC25A6	6.982875	0.4865638	2.8920025291117905e-12	1.1172090896968758e-10
4	205	COX8A	6.9483657	1.0261085	3.6954247367967575e-12	1.4235689561918745e-10
4	206	PFN1	6.9220195	0.4089205	4.4525014596205074e-12	1.7104091041242476e-10
4	207	RHOA	6.8215747	0.75901985	9.004780055904693e-12	3.420818661680802e-10
4	208	ITGB2	6.7486324	0.89467245	1.4924495443537096e-11	5.638416818530792e-10
4	209	LAMTOR2	6.7231975	1.432891	1.7777946053607413e-11	6.697987697230002e-10
4	210	SOD2	6.718923	1.5535595	1.8307239473293044e-11	6.878506359910707e-10
4	211	NDUFS7	6.6877074	1.2008361	2.2669405997363517e-11	8.448049832821827e-10
4	212	TMEM176B	6.5923777	3.2102823	4.3283750230068634e-11	1.6043063531220575e-09
4	213	TIMM13	6.5793447	1.4615885	4.725256624305066e-11	1.7466892006932527e-09
4	214	TNFAIP2	6.566347	3.3923101	5.1564584698793106e-11	1.9009589101055072e-09
4	215	CSTB	6.5557313	1.010784	5.5369794540203103e-11	2.0357677274111136e-09
4	216	SUPT4H1	6.5487947	1.2047838	5.80033491027521e-11	2.1268928598800594e-09
4	217	FCGR2A	6.521117	2.8074322	6.978564814335374e-11	2.545320155952003e-09
4	218	ARRB2	6.4818435	1.316608	9.06087588699441e-11	3.2873241247153794e-09
4	219	POLR2L	6.475362	1.0239952	9.458501583309975e-11	3.41352343982929e-09
4	220	ID1	6.4650965	3.3852322	1.0123408987431193e-10	3.643895822929957e-09
4	221	EIF3K	6.3698373	0.52685565	1.8922889746279766e-10	6.7230183932767026e-09
4	222	SAMHD1	6.367805	1.3447388	1.9175219491817728e-10	6.79506356875422e-09
4	223	C5AR1	6.3518643	2.5018785	2.1272075584801853e-10	7.518691870360119e-09
4	224	CD36	6.329092	3.5873914	2.466082619314876e-10	8.6717582157139e-09
4	225	CASP1	6.318406	1.1928418	2.6427449035145803e-10	9.269208083580295e-09
4	226	MT2A	6.317215	1.1050822	2.663187906943965e-10	9.317081366283046e-09
4	227	EMP3	6.24168	0.5877203	4.3289520673577634e-10	1.495396691479707e-08
4	228	COMT	6.1834526	1.6845376	6.271459292031706e-10	2.14480779877613e-08
4	229	C11orf31	6.172977	0.83956486	6.701589485184993e-10	2.2748910445501732e-08
4	230	TMEM219	6.1580873	1.2088543	7.362871692760773e-10	2.4870547387813114e-08
4	231	TBXAS1	6.1205654	2.0681858	9.324400427216127e-10	3.1418876525513996e-08
4	232	MIR24-2	6.1055	2.1563342	1.0247916441789582e-09	3.4278030751878617e-08
4	233	CARS2	6.0706406	2.5849688	1.2740089853184585e-09	4.199942121311861e-08
4	234	CPPED1	6.0604105	2.1997287	1.3577448749643256e-09	4.465254967688432e-08
4	235	G0S2	6.047798	3.1018386	1.4683879198924313e-09	4.817577017560958e-08
4	236	CYBB	6.028634	2.1548502	1.6535114095209407e-09	5.411994145625342e-08
4	237	DUSP1	5.981407	0.5193366	2.2121790788144274e-09	7.155147143127608e-08
4	238	PRAM1	5.9561825	2.9631212	2.581982629789353e-09	8.273203220778314e-08
4	239	PSMB3	5.940557	0.8767552	2.840555371658364e-09	9.080507311637019e-08
4	240	GMFG	5.8603973	0.52900535	4.6176074086368105e-09	1.4557670805067865e-07
4	241	EFHD2	5.853811	1.3812209	4.8043491108437604e-09	1.511166140048425e-07
4	242	ATP6V0D1	5.8335958	1.5251081	5.424542168467986e-09	1.702338015981006e-07
4	243	MCL1	5.774037	0.85646087	7.739450817454236e-09	2.423260924898799e-07
4	244	SCPEP1	5.7636313	1.7419761	8.232304630375966e-09	2.5717044578810025e-07
4	245	SDCBP	5.7424006	1.168781	9.334373966240547e-09	2.909354649386883e-07
4	246	UQCRFS1	5.7099233	1.0274644	1.1302710198758384e-08	3.514860944802097e-07
4	247	POLE4	5.6913548	1.4026892	1.2603523694974683e-08	3.9105141165810594e-07
4	248	RHOB	5.679198	1.888399	1.3532787493652652e-08	4.189359992956038e-07
4	249	RPS9	5.676605	0.2558104	1.3739400905616631e-08	4.2437419824240195e-07
4	250	HMGB2	5.6675315	0.9650358	1.4486960787851139e-08	4.4645883201031574e-07
4	251	TMEM205	5.6527815	1.9383216	1.5787178743027547e-08	4.854380477172192e-07
4	252	FOS	5.586881	0.5145103	2.31183533818307e-08	7.076899515143442e-07
4	253	YBX3	5.534855	1.9566057	3.114862696190959e-08	9.450713941496197e-07
4	254	GLIPR1	5.5235386	1.2542529	3.3223926392403534e-08	1.003596754505335e-06
4	255	NDUFA13	5.511942	0.7567127	3.5489566905995105e-08	1.069678946261136e-06
4	256	CLEC7A	5.5090694	2.7514017	3.60735964832299e-08	1.0848975924802958e-06
4	257	RP11-290F20.3	5.486647	1.7244325	4.0963446601399346e-08	1.226577962208713e-06
4	258	PRDX5	5.46955	0.882333	4.511793866263907e-08	1.3451030669987655e-06
4	259	IER2	5.462508	0.58723485	4.694540576450825e-08	1.3935266118062038e-06
4	260	PSMA7	5.4183645	0.6128535	6.014673980630808e-08	1.7776991157407521e-06
4	261	GRINA	5.3849764	2.0415914	7.245419968736926e-08	2.1277021295772635e-06
4	262	KLF6	5.331128	0.6096064	9.760462956793855e-08	2.8601493373818578e-06
4	263	PTPRE	5.2785406	2.2689905	1.3021666437685476e-07	3.7914890345311806e-06
4	264	YBX1	5.2419643	0.37724248	1.588758825443191e-07	4.596674795807578e-06
4	265	COX5B	5.2293873	0.6555828	1.700729194023412e-07	4.91027371933412e-06
4	266	SEC11A	5.228056	0.89971256	1.7130182936324722e-07	4.935364050183976e-06
4	267	C20orf27	5.2173	1.699468	1.8154996007186484e-07	5.219656504036802e-06
4	268	OSCAR	5.200238	3.1234505	1.9903326365448527e-07	5.710339284011738e-06
4	269	CREG1	5.1996427	2.6030939	1.996720577900363e-07	5.71670689046463e-06
4	270	BLOC1S1	5.185909	0.88894814	2.1496373852921723e-07	6.141693146228511e-06
4	271	CSTA	5.173472	3.7392216	2.2978394566550992e-07	6.542785252368852e-06
4	272	RILPL2	5.1473007	1.3158413	2.642614444590973e-07	7.487771589487728e-06
4	273	CLEC4E	5.129538	6.2802634	2.90453891795595e-07	8.179229306128933e-06
4	274	SULT1A1	5.128732	2.8530762	2.9169969950547667e-07	8.197478850446941e-06
4	275	ZNHIT1	5.1247735	1.006258	2.978957379354211e-07	8.354482924430193e-06
4	276	NDUFB11	5.109078	0.74729854	3.2373489453418103e-07	9.06061294620767e-06
4	277	HNMT	5.1023164	3.5002453	3.3552157692786157e-07	9.371370480628705e-06
4	278	RNH1	5.0986023	0.8958572	3.4217022908836585e-07	9.537647401865548e-06
4	279	TNFSF10	5.0573316	1.1599685	4.251635705770167e-07	1.1826963908505492e-05
4	280	SLC31A2	5.043808	2.1209571	4.5635674720188e-07	1.264338672954865e-05
4	281	CD302	4.992237	2.6482666	5.968392379212307e-07	1.6402912442588692e-05
4	282	NDUFB1	4.9913964	1.2781566	5.994437388533767e-07	1.6441542869270415e-05
4	283	GLUL	4.977908	1.7178087	6.427522572223937e-07	1.7559172222206988e-05
4	284	LRRC25	4.951912	1.8482422	7.348778470874363e-07	1.9996259513803774e-05
4	285	MTMR11	4.9442744	3.1776073	7.642792283201752e-07	2.075509967758987e-05
4	286	RASSF4	4.9328184	3.2294867	8.105158087782751e-07	2.1967220951749537e-05
4	287	DUSP6	4.9307513	1.9993727	8.191402045280669e-07	2.215717705108069e-05
4	288	SF3B5	4.92462	0.7918795	8.452440603434119e-07	2.2818261896751086e-05
4	289	UBE2L6	4.8845754	0.8439432	1.036519673012679e-06	2.787221724646251e-05
4	290	NAGK	4.877989	1.6572574	1.0717296317105703e-06	2.870644564312258e-05
4	291	SERPINB6	4.8608217	1.1819983	1.1689940586230522e-06	3.125065208568526e-05
4	292	REEP5	4.856863	0.95883995	1.19260077431468e-06	3.1819702371501016e-05
4	293	NDUFS6	4.856057	1.0503426	1.1974615408887783e-06	3.188735450824991e-05
4	294	RAB31	4.8219333	3.1659262	1.4217346475868402e-06	3.74235488618156e-05
4	295	ZYX	4.80876	1.3810978	1.5186919361042938e-06	3.989912109527641e-05
4	296	RETN	4.79317	3.6809235	1.641665361157307e-06	4.2883426215069154e-05
4	297	HSBP1	4.782554	1.3033837	1.730816005293662e-06	4.5056335619379046e-05
4	298	MIDN	4.782484	1.700377	1.7314196347829048e-06	4.5056335619379046e-05
4	299	RNF7	4.756278	0.9651283	1.9719460231023765e-06	5.092894116916383e-05
4	300	GRB2	4.75316	1.1920506	2.0026155970843122e-06	5.162381635040274e-05
4	301	HSD17B11	4.724292	0.9620175	2.309189051137856e-06	5.9415044366425064e-05
4	302	NRG1	4.6969295	4.9121385	2.6410160568381904e-06	6.757256381246072e-05
4	303	MGST1	4.650193	5.183463	3.316243091532278e-06	8.422029214309936e-05
4	304	CD4	4.6493173	1.6706257	3.330355693387179e-06	8.42666014374756e-05
4	305	MRPL23	4.648932	0.89888895	3.336583468323146e-06	8.426870291820189e-05
4	306	GNB2	4.642766	0.903146	3.437759744679254e-06	8.666440650465311e-05
4	307	NAPRT1	4.6332364	1.6167544	3.5999315284169766e-06	9.025495608905013e-05
4	308	CAPNS1	4.6089225	1.4862489	4.047616488849705e-06	0.00010055980530450155
4	309	CASP4	4.596485	0.8233995	4.296780450893779e-06	0.00010617305784424736
4	310	SNX3	4.582681	0.6006039	4.590515211153286e-06	0.00011322720432689956
4	311	CATSPER1	4.5756392	3.8465877	4.747680064252666e-06	0.00011689350879921196
4	312	CECR1	4.557211	1.6831679	5.183734144202925e-06	0.0001262695027595007
4	313	GNAS	4.5529017	0.80587757	5.291099096509706e-06	0.0001286562642013016
4	314	SPG21	4.5505896	1.2173818	5.349583997151151e-06	0.0001298481326317361
4	315	METTL9	4.542181	0.95163566	5.567517667628951e-06	0.00013489918249799194
4	316	CD300E	4.537066	2.5730126	5.7042247182905675e-06	0.00013796779151082334
4	317	ATP5I	4.529043	0.890521	5.925141484969458e-06	0.00014305878578322386
4	318	ATF3	4.5259953	2.5909736	6.0111980299998424e-06	0.00014488149346822117
4	319	TGFB1	4.5032225	1.110843	6.693074349158292e-06	0.00016075100109344453
