cluster	rank	gene	score	logfoldchange	pval	pval_adj
3	84	ARL4C	7.2787747	1.6562041	3.3686523194405207e-13	2.6100394298761188e-11
3	85	C9orf142	7.2227354	1.5278558	5.095203574678539e-13	3.8605315924387556e-11
3	86	IL2RB	7.1524267	3.6028228	8.525709943396794e-13	6.42426297602987e-11
3	87	CCND3	7.1464696	0.97821045	8.903820847034463e-13	6.672513611815882e-11
3	88	HLA-F	7.053821	1.1430547	1.7407032258900258e-12	1.2903785967489629e-10
3	89	DDX5	6.9725676	0.58417445	3.1120848128679764e-12	2.2581550859085412e-10
3	90	TTC38	6.9534836	4.77264	3.563745333791798e-12	2.572273868822143e-10
3	91	PPIA	6.7161303	0.5294879	1.8661392478438176e-11	1.2990981545649805e-09
3	92	DUSP2	6.664905	1.3425853	2.6483618601785024e-11	1.806946992561591e-09
3	93	YWHAQ	6.6116366	1.185711	3.8009389955874745e-11	2.580498880469635e-09
3	94	ACTG1	6.5885353	0.52770114	4.441869720703074e-11	3.000778391611919e-09
3	95	ALOX5AP	6.5872536	1.4099693	4.480363496309556e-11	3.0091587081719588e-09
3	96	PRSS23	6.4820676	5.636053	9.047420909753512e-11	5.9366665242277356e-09
3	97	HSP90AA1	6.473374	0.70684516	9.583832367750658e-11	6.258698909111073e-09
3	98	SUN2	6.4002943	1.2622058	1.550777461594638e-10	1.0031774579390975e-08
3	99	PSMB9	6.33622	0.6451036	2.3547101873859373e-10	1.508995117280876e-08
3	100	PPIB	6.2812195	0.7862034	3.3592771626959434e-10	2.1328299541301927e-08
3	101	AKR1C3	6.2551737	5.318623	3.9707319651876737e-10	2.486512245232135e-08
3	102	TIGIT	6.2534075	2.977204	4.015924038106011e-10	2.5033810117539017e-08
3	103	HSPA5	6.2098713	1.47364	5.302797761153903e-10	3.261101726298862e-08
3	104	MYL6	6.181713	0.44129384	6.340964910421636e-10	3.8477872912178014e-08
3	105	PTGDR	6.18057	4.185875	6.387046815672262e-10	3.8586766533096654e-08
3	106	PLEKHF1	6.0549493	3.970636	1.4046187796189195e-09	8.375192149432113e-08
3	107	ARPC2	6.0534253	0.46878907	1.4179776820183043e-09	8.41824499186105e-08
3	108	GPR56	6.030878	5.701747	1.630712239129936e-09	9.59810628644976e-08
3	109	SLC9A3R1	5.9614005	1.6568714	2.500854074417626e-09	1.46567148617792e-07
3	110	XCL1	5.9550276	6.4823	2.6002806718746455e-09	1.5174574099612292e-07
3	111	UCP2	5.9522567	0.656338	2.6447007934728713e-09	1.530355556189323e-07
3	112	CAP1	5.943875	0.84396785	2.783617783822949e-09	1.603972028880165e-07
3	113	FCRL6	5.9353895	5.474464	2.931486872795543e-09	1.6821092457538944e-07
3	114	TMBIM6	5.8976374	0.6262564	3.6874312038196177e-09	2.0983166609619187e-07
3	115	AES	5.8877664	0.7420994	3.914497069838458e-09	2.2183228436266366e-07
3	116	CALR	5.8240037	1.1094166	5.7454355502193156e-09	3.206950820714893e-07
3	117	PSMB8	5.823796	0.73377496	5.7525878802381775e-09	3.206950820714893e-07
3	118	SH2D2A	5.7670293	3.084222	8.068113846706594e-09	4.39071878149739e-07
3	119	CYBA	5.7578163	0.60457283	8.520906870163702e-09	4.6188030362618583e-07
3	120	STK17A	5.713899	0.9623214	1.104164984975757e-08	5.961621497621076e-07
3	121	HNRNPA3	5.676389	0.93784046	1.3756739855157616e-08	7.398428642103197e-07
3	122	C1orf21	5.659453	5.5425906	1.518562714929538e-08	8.103334269472251e-07
3	123	RHOC	5.5941315	1.3587838	2.2172891396289818e-08	1.1740503189525814e-06
3	124	CD3D	5.581559	0.7473502	2.383721984208221e-08	1.2573216650550594e-06
3	125	PTPRC	5.5745625	0.6674353	2.4815239623044906e-08	1.3038934719940148e-06
3	126	CD3E	5.5510454	0.76117575	2.8396600734320315e-08	1.480726169089235e-06
3	127	HNRNPA2B1	5.534767	0.5092787	3.1164205307985166e-08	1.6188860287640477e-06
3	128	TBX21	5.512358	3.812773	3.540570839114203e-08	1.8185538759405313e-06
3	129	PSME2	5.41022	0.6131451	6.294739550193057e-08	3.209147144659761e-06
3	130	HSPA8	5.371048	0.47828713	7.828044786499892e-08	3.976066896372574e-06
3	131	SH2D1A	5.353765	2.0911398	8.614273239317787e-08	4.359267276900522e-06
3	132	HSP90B1	5.352033	1.1056681	8.697142079952808e-08	4.385022297223265e-06
3	133	CD8B	5.329971	1.7185901	9.822857146121201e-08	4.934456516553339e-06
3	134	MT-CO1	5.321	0.23753653	1.0319821698018826e-07	5.165183750606941e-06
3	135	LSP1	5.215814	0.5580316	1.830117324403866e-07	8.868632150839088e-06
3	136	BST2	5.211277	0.6711153	1.8754534324566044e-07	8.96166145390588e-06
3	137	EVL	5.202999	0.61222446	1.9609783020379118e-07	9.337797372968028e-06
3	138	ARL6IP5	5.1876903	0.6118325	2.1291813770065567e-07	1.0103665537808967e-05
3	139	PRKCH	5.186305	1.6747344	2.1450734542497057e-07	1.0143978397096711e-05
3	140	C5orf56	5.18208	1.7724656	2.1942554340199753e-07	1.0305485966489706e-05
3	141	MT-CO3	5.17349	0.24479763	2.2976127507579172e-07	1.0754082342625966e-05
3	142	CD160	5.1513586	5.7835507	2.586064482782113e-07	1.202213163283861e-05
3	143	CD2	5.1158924	0.89290714	3.122613424801074e-07	1.43703088952087e-05
3	144	CD300A	5.105571	1.7986425	3.2979711736234087e-07	1.5076125558357142e-05
3	145	PPP1CA	5.0964966	0.5604255	3.4599667900335666e-07	1.5764114471269215e-05
3	146	KLRB1	5.060303	3.0144336	4.185904377464571e-07	1.8821472994278403e-05
3	147	LCP1	5.0416694	0.7483173	4.614877227634563e-07	2.061512257321837e-05
3	148	IGFBP7	4.9063163	2.595631	9.280287106903707e-07	4.105479270454111e-05
3	149	HNRNPK	4.893432	0.53702456	9.909256045653666e-07	4.369631427977311e-05
3	150	CMC1	4.851281	2.0766103	1.226664316096389e-06	5.3404680733161516e-05
3	151	HMGB1	4.7712398	0.44589728	1.8309527174180762e-06	7.846776739584844e-05
3	152	TMED9	4.7611957	0.99066573	1.9244921139009915e-06	8.221957897208162e-05
3	153	FYN	4.705191	1.3152205	2.536282509082186e-06	0.00010636874106896973
3	154	ACTR3	4.684549	0.6089255	2.805774706010918e-06	0.00011695560583049766
3	155	PPP2R5C	4.655282	0.9804918	3.235373166879522e-06	0.00013404805924648267
3	156	BTN3A2	4.652061	1.0568199	3.2863364514214133e-06	0.0001357494520927508
3	157	ARL6IP1	4.649429	1.1728606	3.328554665109911e-06	0.0001370804765084604
3	158	GUK1	4.6261196	0.5473519	3.7258030313630765e-06	0.00015298102626381207
3	159	PRMT2	4.622102	1.094262	3.7987133980029386e-06	0.00015458621822021454
3	160	PIM1	4.575414	1.1730907	4.752791914464491e-06	0.0001917052597499001
3	161	SELT	4.5617332	0.79830885	5.073308905985016e-06	0.00020284361031101605
3	162	LAMP1	4.533679	1.1113536	5.796512908075061e-06	0.00023041558846765618
3	163	ABI3	4.517262	1.2243673	6.264439646575681e-06	0.00024616196364796243
3	164	TAP1	4.5027847	0.98247874	6.706887434562232e-06	0.00026204630848315226
3	165	TMEM50A	4.492013	0.8801222	7.055309579234374e-06	0.00027487646468642103
3	166	ABHD17A	4.3923335	2.5428038	1.121403981827589e-05	0.00042957916778725016
3	167	PSMB10	4.355759	0.7103642	1.3260648756053192e-05	0.0005065641700292855
3	168	TERF2IP	4.3550663	0.9110146	1.3302652087658946e-05	0.0005067571409170966
3	169	OPTN	4.3526073	1.3101525	1.3452791325554253e-05	0.0005096452492780415
3	170	ITGB7	4.3478622	1.3834639	1.3747077488146414e-05	0.000519359285599008
3	171	EFHD2	4.34142	1.1344434	1.415646004273279e-05	0.000533356299522081
3	172	PTPN4	4.314682	1.9728297	1.5983268553325888e-05	0.0006005329998364691
3	173	TSEN54	4.305123	2.2728436	1.668930346278072e-05	0.0006236433452004764
3	174	CIRBP	4.294386	0.376847	1.7517738775885677e-05	0.00065282138470787
3	175	WIPF1	4.2780385	1.0459766	1.8854749471775317e-05	0.0006969650519027674
3	176	MIB2	4.2749214	2.3447564	1.912048556404008e-05	0.0007048880081323808
3	177	GIMAP4	4.274194	0.5058724	1.9183001931392528e-05	0.0007052967519761853
3	178	ASCL2	4.272947	2.475935	1.9290626025857303e-05	0.000707357340424083
3	179	RUNX3	4.2634573	1.9723672	2.0128816271716846e-05	0.0007361242302675328
3	180	CX3CR1	4.2561836	2.0949566	2.0794581555135948e-05	0.0007564373778438578
3	181	PTGER2	4.245724	1.3584691	2.1788869919893386e-05	0.0007905094234958146
3	182	SERF2	4.2250814	0.300137	2.388542293776042e-05	0.000864286781447088
3	183	STOM	4.2189164	1.9231367	2.4547908655274755e-05	0.0008859211034169421
3	184	BSG	4.16783	0.8787159	3.075130925287129e-05	0.0010982381643069709
3	185	BZW1	4.15595	1.173049	3.239383193136099e-05	0.001153893535342038
3	186	EMP3	4.1489196	0.36719444	3.340484581279027e-05	0.0011868239779186677
3	187	CORO1A	4.1352386	0.28033292	3.5458610111355736e-05	0.001253297368729723
3	188	C9orf16	4.1248827	0.59737706	3.709237409197058e-05	0.0013076730547488034
3	189	FAM49B	4.1118946	0.71652263	3.924254487648361e-05	0.0013763996430590695
3	190	FKBP11	4.109297	1.3937418	3.968654311408392e-05	0.0013884215619044563
3	191	SPCS2	4.1075654	0.6995794	3.998518608910368e-05	0.0013953100306004272
3	192	CCDC107	4.1015735	1.1175435	4.103503083662098e-05	0.0014246947161858736
3	193	MT-CYB	4.0834594	0.25012824	4.4370199735526726e-05	0.001525044910208054
3	194	CCL3	4.07913	1.3479909	4.5204563866412976e-05	0.0015459735383141833
3	195	C11orf58	4.0773635	0.558957	4.554924034866694e-05	0.0015538862739841253
3	196	TMEM59	4.0580373	0.553738	4.948687085404744e-05	0.00167985877943665
3	197	SRSF3	4.052357	0.5052013	5.070418463294414e-05	0.0017169313285338172
3	198	SKAP1	4.0402694	1.298675	5.338980373049344e-05	0.001798987145847634
3	199	DBI	4.03026	0.6205136	5.571517823090749e-05	0.0018727400839673167
3	200	MT-ND2	4.014917	0.29057044	5.946677488971747e-05	0.001989091099603867
3	201	AOAH	3.9663932	1.4440689	7.29684418436265e-05	0.002405502912123783
3	202	LAT	3.9652157	0.8946789	7.332962525115561e-05	0.0024116126635356067
3	203	P4HB	3.9609556	0.89103925	7.465043290324121e-05	0.002449177121614952
3	204	CD164	3.9507036	0.640129	7.79217786278291e-05	0.002544331600242972
3	205	OSTF1	3.927325	0.7108314	8.589587236233018e-05	0.002791412307054493
3	206	GHITM	3.8919973	0.5761406	9.942232075357542e-05	0.0031931562220480873
3	207	EIF3G	3.8807757	0.35692307	0.00010412385581430048	0.0033285654047489903
3	208	RASSF5	3.8562195	1.0220462	0.00011515410329318966	0.0036726124943321004
3	209	DSTN	3.8343303	0.93967116	0.00012590691111974257	0.003987730667658544
3	210	RPA2	3.7667575	0.97829944	0.0001653815408381133	0.005201932227187811
3	211	PSMB1	3.749994	0.43207356	0.00017683871327222106	0.005499242888469932
3	212	SEC61B	3.7389803	0.6243095	0.00018476826680836425	0.005719891672708595
3	213	SNRPB	3.7222862	0.5869426	0.00019742708058097068	0.006070661397057022
3	214	YWHAB	3.7084668	0.41975284	0.00020851796599449693	0.006383070057251185
3	215	RAB7L1	3.7071853	1.7623341	0.00020957556712579791	0.006390425450882352
3	216	DNAJC1	3.7070467	1.6409057	0.00020969020365298663	0.006390425450882352
3	217	ARPC4	3.6911495	0.64789635	0.00022324298882327274	0.006773350329031775
3	218	DENND2D	3.683599	1.1044421	0.0002299639590543987	0.006946532454784193
3	219	GIMAP6	3.662056	1.4971272	0.00025019913272159776	0.0075411668266900924
3	220	PLA2G16	3.6584194	2.8981433	0.0002537755761926871	0.007632189148917789
3	221	KLRF1	3.6576574	4.7856407	0.00025453097612698425	0.007638157126051338
3	222	H3F3B	3.6525314	0.16513006	0.0002596678254421967	0.007775293795009356
3	223	AC092580.4	3.6445653	2.474798	0.00026784405254826375	0.008002643434960542
3	224	IFNG	3.6294646	4.5414743	0.0002840097435119382	0.008448827814582907
3	225	LAG3	3.6274903	3.5000026	0.00028618947258826947	0.008495243348648329
3	226	WDR1	3.5661173	0.7240409	0.00036230934556687086	0.010616902489538605
3	227	IRF1	3.5646973	0.719154	0.0003642764848723327	0.010651786169593115
3	228	PDIA6	3.5457172	0.77005816	0.00039154608108064366	0.011424814799872228
3	229	RASSF1	3.518217	1.5794792	0.0004344567516837424	0.012596490259177258
3	230	HMOX2	3.5045016	0.98538214	0.0004574626868013475	0.013235534360324219
3	231	HNRNPM	3.4842749	0.6262924	0.0004934724100377789	0.014187590421924738
3	232	COPE	3.4763434	0.422568	0.0005083008474593046	0.014552897332060341
3	233	VAMP2	3.4752352	0.4267005	0.0005104057147447645	0.014582716608353542
3	234	SCP2	3.4675117	0.6866912	0.0005253011433935053	0.014977089148645598
3	235	SRSF2	3.4410505	0.5011194	0.0005794604404259419	0.016452837432715046
3	236	PYHIN1	3.4102945	2.0314329	0.0006489273271523463	0.018297122151457058
3	237	PAIP2	3.4099483	0.5801306	0.0006497519678984678	0.018297122151457058
3	238	PRR5	3.4069004	2.2066443	0.000657050945248033	0.01842698704116876
3	239	CISD3	3.403437	1.2169114	0.0006654377554751085	0.018586177960459548
3	240	CFLAR	3.3853922	0.85476077	0.0007107664123213071	0.01961257661684991
3	241	TMEM109	3.3830369	1.2507528	0.0007168898750194024	0.019741822783164827
3	242	SH2D1B	3.3737547	4.451506	0.0007415039068089041	0.02037872660917297
3	243	CD47	3.3218024	0.68687135	0.0008943801664649896	0.02438474366611135
3	244	RCN2	3.3212483	1.103147	0.000896157999687919	0.02438474366611135
3	245	TBC1D10C	3.3094378	0.6117627	0.000934835680304981	0.025336633438147255
3	246	SYNE2	3.3059397	1.6705623	0.0009465849977673399	0.02560447072856272
3	247	GBP5	3.2929516	1.6716115	0.0009914158587535102	0.02660719586486426
3	248	GIMAP5	3.2890031	0.6362149	0.0010054292127772018	0.026930578562551846
3	249	ENO1	3.2876523	0.3284712	0.0010102651960112701	0.026994635385752135
3	250	PILRB	3.27934	2.0348582	0.0010405021640727261	0.027707663452608475
3	251	ADRB2	3.2784395	2.9250503	0.0010438276297202681	0.027742349058108056
3	252	BAX	3.2427309	0.5992788	0.001183900119352497	0.031223088916923353
3	253	CDC37	3.234938	0.7449331	0.0012166917059309708	0.03202631488510045
3	254	DDOST	3.232652	0.90484035	0.0012264685172791265	0.032221818478861956
3	255	GNG2	3.2163043	1.2125218	0.0012985304142772685	0.033984820804195535
3	256	SDF2L1	3.2062602	1.101352	0.0013447232510547865	0.03512673269517208
3	257	ITGAL	3.199264	1.414638	0.0013777895863246396	0.03585390206234555
3	258	SRSF7	3.18399	0.37773654	0.0014526005526225357	0.037716393963420344
3	259	IL12RB1	3.1835396	1.6107061	0.0014548616309354937	0.037716393963420344
3	260	NDUFB7	3.1667418	0.646308	0.001541571522967746	0.0396643749830763
3	261	GYG1	3.165945	1.2072015	0.0015457994028426078	0.03968112550269641
3	262	IL10RA	3.1655295	0.78264076	0.0015480094898601851	0.03968112550269641
3	263	ENSA	3.1619275	0.54410404	0.0015672858280522933	0.039951222761912916
3	264	SYTL1	3.1433632	0.937308	0.0016701848203024335	0.042416508565976986
3	265	IMP3	3.1368172	0.74069965	0.0017079259823809517	0.04321493897116674
3	266	GTF3A	3.1260457	0.3075874	0.0017717401800956421	0.04458808561874258
3	267	S100A4	3.1260111	0.69919294	0.0017719488597210662	0.04458808561874258
3	268	SDHC	3.1225476	0.7373683	0.0017929312927286076	0.045033442762784114
3	269	CKLF	3.110564	0.7274652	0.0018673050190610484	0.04673033034927595
3	270	FLNA	3.105334	0.80838615	0.0019006426898679047	0.04747798515272941
3	271	CDC42	3.0907526	0.45803633	0.0019964984269945796	0.049781780777824844
3	272	NDUFB8-1	3.085315	0.42334878	0.002033366701319132	0.0505173748947293
3	273	JAK1	3.064638	0.79444605	0.002179336417606476	0.05385120654244182
3	274	GADD45B	3.0500913	0.7188838	0.002287718278402443	0.056124809427569054
3	275	EOMES	3.0420907	3.6413963	0.0023494116441900204	0.05743285434656317
3	276	BUB3	3.0363412	0.75792414	0.002394682075729915	0.05843535584797163
3	277	RNF126	3.02602	0.9518215	0.0024779591703790807	0.06036009247349682
3	278	RORA	3.024115	1.1911914	0.0024936157186518614	0.06063376944253834
3	279	MBP	3.013032	1.3188462	0.0025865173495882104	0.06277786512777053
3	280	LPCAT1	3.0007365	2.0622294	0.002693275264827178	0.06514211107908276
3	281	SRI	2.998797	0.60098565	0.0027104789636526383	0.06544279666819064
3	282	CAPZB	2.9982429	0.27441296	0.0027154127158527247	0.06544669593181769
3	283	CHCHD2	2.996511	0.19008946	0.0027308836258560943	0.06547436721152182
3	284	RNF167	2.9952295	0.8683198	0.002742383898168535	0.0656353451648923
3	285	MIEN1	2.9714007	0.835306	0.0029644472748117587	0.07058060751175078
3	286	UBE2F	2.9683874	1.0621972	0.0029936670960977393	0.07103767718803926
3	287	CAPN2	2.9451127	0.7127657	0.003228369673107158	0.07633424430515787
3	288	GAPDH	2.928488	0.26838723	0.0034061497497290933	0.07971320421123684
3	289	DRAP1	2.918721	0.3432696	0.0035147069382281443	0.08197396420214417
3	290	C19orf66	2.9133525	0.87952626	0.0035757067391179176	0.08325508017022602
3	291	KLRC1	2.9014728	4.4631042	0.0037141307823322983	0.08618543070880734
3	292	ADRM1	2.9003644	0.87329966	0.0037272902774427245	0.08634469402846202
3	293	MFSD10	2.8935068	1.3196847	0.0038096614288965556	0.08795571857893496
3	294	PSMA7	2.8861294	0.2912713	0.0039001167593821335	0.08959162686460063
3	295	IER2	2.8805532	0.29153827	0.003969778883439569	0.09088739166525919
3	296	FBXO6	2.8703012	1.9691603	0.004100808304564277	0.0932644860510688
3	297	RASAL3	2.8572092	1.1400534	0.0042738391754258516	0.09655919349553563
3	298	HAVCR2	2.854681	2.5271628	0.004308008274129868	0.09701153607786044
3	299	EBP	2.846715	1.2094289	0.004417290134863653	0.09914683618579401
3	300	SPSB3	2.839961	1.036746	0.0045119035364607615	0.10110497565199818
3	301	PATL2	2.833796	2.1211474	0.004599867415223964	0.10274036112765708
3	302	ODF2L	2.8254144	1.0837505	0.004721949898614141	0.10495432886482063
3	303	KLF6	2.823544	0.2813086	0.004749588546366487	0.1052275562598869
3	304	TMA7	2.8194225	0.21673295	0.004811013481539273	0.10624515118491078
3	305	SDF4	2.8007543	1.064389	0.005098331229758291	0.11204890141811731
3	306	CD320	2.7863462	1.747581	0.005330590465140651	0.11677910165964679
3	307	SLAMF7	2.7681975	3.230563	0.005636728452375101	0.1228968108042482
3	308	DEF6	2.7599545	0.9163191	0.00578094315320244	0.12584103873494962
3	309	RP11-222K16.2	2.758569	4.3756638	0.005805504871381041	0.12617542600018952
3	310	SSR2	2.7248347	0.2160388	0.006433371380737713	0.1385043251419733
3	311	SRP9	2.7240727	0.44394922	0.006448233127458664	0.13860669139493434
3	312	TMED4	2.7172148	0.85342216	0.006583385121622022	0.14129036550535903
3	313	MT2A	2.7152753	0.48295838	0.006622069296322169	0.14189852864025349
3	314	PTPN7	2.7136128	1.328921	0.006655389703220404	0.1423900380498668
3	315	SKP1	2.7095258	0.2938531	0.006737944015770996	0.14393171998798043
3	316	GYPC	2.7064087	0.4983098	0.006801526643002281	0.14506397571093824
3	317	ADAM8	2.7046423	1.5002731	0.006837795655635033	0.14561107084065036
3	318	ACAP1	2.7021832	0.49789047	0.006888577178187861	0.14646503476227646
3	319	GNPTAB	2.6975768	2.079445	0.0069846157653501014	0.14827712168113202
3	320	ORMDL3	2.6888835	1.118219	0.007169143513139465	0.151724744041967
3	321	PCSK7	2.6853507	0.8725486	0.007245373009185066	0.15310176494293373
3	322	RGS3	2.684658	2.704668	0.007260404986442672	0.1531833753601151
3	323	IDH2	2.6780427	0.74601674	0.0074053763686053545	0.15552424428645303
3	324	FLOT1	2.6702154	1.1087664	0.00758026324339075	0.1589537157796036
3	325	PSMD8	2.6695225	0.46390712	0.0075959168916480985	0.15903878511765196
3	326	RAB27A	2.666059	1.4246488	0.007674620652249299	0.16044168845266293
3	327	SIPA1	2.665505	1.2485011	0.007687280857211205	0.16046174988705397
3	328	CDC42EP3	2.6568115	1.133491	0.007888352676521855	0.16415913293751247
3	329	TUBA4A	2.6347492	0.5500936	0.008419949963921779	0.17442778520426477
3	330	RHOF	2.6327057	0.78992826	0.008470773024736786	0.1752159596700457
3	331	MANF	2.6295192	0.9802736	0.008550570065854796	0.17633461335809425
3	332	NCOR1	2.6283417	0.5053445	0.008580229934805932	0.1766805905794723
