cluster	rank	gene	score	logfoldchange	pval	pval_adj
1	32	RPL8	11.544478	0.55504036	7.871757056474598e-31	1.9991347457869005e-28
1	33	FCER2	11.184208	6.4769874	4.872355058392692e-29	1.1722715310666208e-26
1	34	RPL18	10.676587	0.51077443	1.3099898977296576e-26	2.851619278962623e-24
1	35	LY86	10.239877	2.3921978	1.31403855978228e-24	2.6116992476600268e-22
1	36	SNX2	10.166297	2.2755766	2.8036600374288618e-24	5.49277053618563e-22
1	37	RPS27	10.110873	0.5544833	4.9441458559966046e-24	9.549861446357385e-22
1	38	RPL10A	10.035958	0.51272136	1.0592538212532988e-23	1.989946151324348e-21
1	39	SNHG7	9.771049	1.9008837	1.498927599588438e-22	2.6696484546436154e-20
1	40	CD52	9.710552	0.78630584	2.7186068361022707e-22	4.660371768788318e-20
1	41	PTPRCAP	9.70483	1.2409103	2.8755403613479353e-22	4.80916591652751e-20
1	42	IRF8	9.568694	3.2695315	1.0826413842376966e-21	1.7467463462865615e-19
1	43	GNB2L1	9.456512	0.4976808	3.183840820203156e-21	4.961726478212055e-19
1	44	EAF2	9.27079	3.6185327	1.8477288223225557e-20	2.8471632662170258e-18
1	45	RPSA	9.208348	0.6858743	3.311828620791536e-20	5.046490856170569e-18
1	46	TSPAN13	9.107419	6.1688576	8.436520054071588e-20	1.2714113848520633e-17
1	47	PDLIM1	8.900335	4.253979	5.567842516391756e-19	8.123126837212397e-17
1	48	RPL12	8.844988	0.40020427	9.153819969933802e-19	1.321426179659707e-16
1	49	FCRLA	8.805547	6.499973	1.3021593171403616e-18	1.8410116366250432e-16
1	50	LIMD2	8.5081	0.86847466	1.7680675066458524e-17	2.2661007276767496e-15
1	51	RPL29	8.437495	0.40097412	3.242099593923283e-17	4.1151840891257425e-15
1	52	HLA-DOB	8.407324	5.468514	4.194730974303095e-17	5.229685507417514e-15
1	53	NCF1	8.28038	2.1911871	1.2278268466030785e-16	1.490125431355276e-14
1	54	GNG7	8.234188	4.75616	1.8077999179848387e-16	2.1747515855477263e-14
1	55	CYB561A3	8.2119875	3.1769888	2.17556160304961e-16	2.5944045064541174e-14
1	56	FAU	8.176056	0.3821766	2.9328510030393063e-16	3.4085693776000884e-14
1	57	PPAPDC1B	8.133221	3.5618143	4.180331645102538e-16	4.817568754700521e-14
1	58	PKIG	8.118306	5.7524767	4.727348097455615e-16	5.402570984042192e-14
1	59	BLK	8.113919	4.8907337	4.901255579759179e-16	5.5550263653568077e-14
1	60	SMIM14	8.073678	3.0030353	6.821178007530543e-16	7.667675016006055e-14
1	61	CD40	8.008642	4.141665	1.1598184666541822e-15	1.2623611469599568e-13
1	62	RPS21	7.9554696	0.60361445	1.7845363980025417e-15	1.9119634501724107e-13
1	63	FAIM3	7.949519	1.884862	1.872371827435326e-15	1.9905199411975242e-13
1	64	RPS18	7.888908	0.37613592	3.048419571514087e-15	3.215848154134169e-13
1	65	RPL23A	7.798278	0.45337966	6.275769533252658e-15	6.549766039832415e-13
1	66	RPL9	7.7977057	0.5335356	6.304281152529378e-15	6.549766039832415e-13
1	67	EEF2	7.6602726	0.5709808	1.8553852128753643e-14	1.8572812269615145e-12
1	68	RPL19	7.6590524	0.3328094	1.8731024538773152e-14	1.8614294965560507e-12
1	69	RPS13	7.645244	0.53281623	2.0854935730733278e-14	2.057586968426447e-12
1	70	CD72	7.565714	5.231479	3.857405208564917e-14	3.751805321294983e-12
1	71	P2RX5	7.5510283	4.454253	4.318348353935996e-14	4.170551360977341e-12
1	72	MARCH1	7.411345	3.4642875	1.2502491808952328e-13	1.1824770528825671e-11
1	73	RPL7A	7.388001	0.37186852	1.4905284288813006e-13	1.4000758132656271e-11
1	74	RPL21	7.346538	0.43591	2.0340602887512397e-13	1.8848042432388175e-11
1	75	RPL13	7.278184	0.34423083	3.3834323622103297e-13	3.085058167332128e-11
1	76	EEF1B2	7.2594557	0.5401344	3.886517504267516e-13	3.4836405917336415e-11
1	77	SNX3	7.205901	0.97839326	5.766118010123128e-13	5.101712412311521e-11
1	78	PLEKHF2	7.1781707	2.9597073	7.065039490237605e-13	6.171334494848314e-11
1	79	RPS19	7.1707706	0.3612625	7.457677401112e-13	6.473075182205695e-11
1	80	RPLP2	7.1648583	0.381894	7.786706134074862e-13	6.716156473125954e-11
1	81	QRSL1	7.1235867	3.536191	1.0515423824275394e-12	8.901760637414367e-11
1	82	SPIB	7.100509	5.3175716	1.2429794757690721e-12	1.045780400656261e-10
1	83	RPL37A	7.085099	0.44801936	1.3894479556230423e-12	1.1618834916716097e-10
1	84	RPL37	7.0526767	0.4100671	1.7550828845858733e-12	1.4326908737625397e-10
1	85	MEF2C	7.0340242	3.4377658	2.0066015742662626e-12	1.6187372934992662e-10
1	86	RPS7	6.972803	0.25871915	3.1068722713859766e-12	2.4208889960106413e-10
1	87	GLTSCR2	6.895104	0.58689535	5.382549490853687e-12	4.170411509467089e-10
1	88	RPL35	6.7369204	0.34139618	1.617786070094486e-11	1.2190284706195482e-09
1	89	IGLL5	6.725706	5.75481	1.7474285606702545e-11	1.309521053608299e-09
1	90	RPS3A	6.612457	0.51121175	3.779939850800211e-11	2.786994360960973e-09
1	91	RPL5	6.6052475	0.41599676	3.968541210367443e-11	2.9104050352395246e-09
1	92	KIAA0125	6.60231	6.028388	4.047991516376435e-11	2.9528806199780017e-09
1	93	RPS10	6.573893	0.33187544	4.901646699732536e-11	3.556676340747725e-09
1	94	PNOC	6.549824	5.452175	5.7604890832715975e-11	4.1145493379159734e-09
1	95	PLAC8	6.5348716	0.95149434	6.366411357052651e-11	4.5237805881150285e-09
1	96	SWAP70	6.471209	3.9220974	9.722166560627824e-11	6.600484762992573e-09
1	97	BLNK	6.4355063	4.9763923	1.2306227907183034e-10	8.232566318005274e-09
1	98	POLD4	6.3035283	1.0925798	2.9094530069675596e-10	1.9000113589311008e-08
1	99	CD19	6.2921615	5.52637	3.1307600140363625e-10	2.02524730341956e-08
1	100	RPL11	6.2291093	0.25665244	4.69094783238308e-10	2.9783175265417383e-08
1	101	FCRL1	6.227965	4.3286977	4.725329929180002e-10	2.9863214123859235e-08
1	102	CD22	6.0937743	3.9072533	1.102791817595731e-09	6.874403175685389e-08
1	103	RPL27	5.9683566	0.35451818	2.39655042277972e-09	1.4542607300000479e-07
1	104	TPD52	5.867199	2.7350981	4.432193429360981e-09	2.6087167678221674e-07
1	105	RPSAP58	5.748533	0.59608585	9.002124842180893e-09	5.143964170236199e-07
1	106	LAT2	5.7251124	2.4268484	1.0336537245622123e-08	5.881961484915428e-07
1	107	SYPL1	5.702607	1.7857249	1.1798860611550021e-08	6.658830223324979e-07
1	108	FAM26F	5.628951	1.3508706	1.813087051335628e-08	1.0066670373286155e-06
1	109	RPS2	5.625709	0.23783475	1.8474763701681755e-08	1.0216246346970307e-06
1	110	PNISR	5.624336	0.9193476	1.862231433128139e-08	1.0256482680288874e-06
1	111	STX7	5.612206	2.0365152	1.9976347939918436e-08	1.0871255382858787e-06
1	112	HMGN1	5.544958	0.67718935	2.9402466350391054e-08	1.5937763775860196e-06
1	113	RPL30	5.4033294	0.3637744	6.541520768858448e-08	3.4771479001598743e-06
1	114	EIF4A2	5.396311	0.56035614	6.802507189961692e-08	3.6019144248314535e-06
1	115	SNX29P2	5.3911614	4.605878	7.000378028630536e-08	3.6782829227831104e-06
1	116	TSC22D3	5.302896	0.48117936	1.13979804080647e-07	5.876387342714259e-06
1	117	RPL26	5.278255	0.23510233	1.304198499936985e-07	6.648988188898072e-06
1	118	CXXC5	5.2542243	2.5064394	1.4864961400323778e-07	7.550299283112603e-06
1	119	RPS27A	5.2339697	0.5274675	1.659075267972738e-07	8.395777942796357e-06
1	120	ORAI2	5.2228317	2.576653	1.762074379594208e-07	8.884223544762857e-06
1	121	ATP6V1G1	5.1705365	0.5303122	2.3342306825288398e-07	1.1640596210982003e-05
1	122	SELL	5.139907	0.76450676	2.7487492687863834e-07	1.3559837220192972e-05
1	123	ADAM28	5.126175	4.5991488	2.956880209648485e-07	1.45342850161718e-05
1	124	ARPC3	5.0556464	0.47408345	4.2893508206954604e-07	2.050441748023111e-05
1	125	PTMA	5.05557	0.22915274	4.2910659303094125e-07	2.050441748023111e-05
1	126	BIRC3	4.9953027	1.7415874	5.874354876042121e-07	2.7495188658717287e-05
1	127	SEC62	4.9436555	1.2187222	7.667105688602194e-07	3.54029250550473e-05
1	128	BTG1	4.9294662	0.43364665	8.245462517431914e-07	3.7945729182570895e-05
1	129	CD69	4.906084	0.88952816	9.291281507436531e-07	4.2615596853841e-05
1	130	GAPT	4.905321	2.8297117	9.327468247796482e-07	4.2638966516760323e-05
1	131	RCSD1	4.8932295	1.2137756	9.919471092000335e-07	4.519456031750585e-05
1	132	RPS16	4.858175	0.24769644	1.184726979601579e-06	5.344521644163176e-05
1	133	ARHGAP24	4.8421926	4.1947	1.2841418940161813e-06	5.7003572171876376e-05
1	134	RPL22L1	4.7936735	1.2792813	1.6375476772203474e-06	7.106749634620203e-05
1	135	RPS15	4.715364	0.23057754	2.412793038758032e-06	0.00010130354462683285
1	136	PRKCB	4.707163	1.6221513	2.5118831391284767e-06	0.00010438777384850887
1	137	MT-ND4	4.702166	0.24583292	2.5741618022311095e-06	0.00010665273400543032
1	138	CCNI	4.6644416	0.47053394	3.0945636764106042e-06	0.00012668312315908964
1	139	CD53	4.536964	0.5411252	5.7069797361148474e-06	0.00022361577171736862
1	140	RPS9	4.50931	0.15871926	6.503888767788335e-06	0.00025267515739787317
1	141	HHEX	4.493671	2.3469434	7.000585290378544e-06	0.0002712034651758513
1	142	POU2AF1	4.4579296	5.063174	8.275500673398478e-06	0.0003161287360306037
1	143	RALGPS2	4.446677	4.0647006	8.720870169682876e-06	0.00033129643630756497
1	144	ADK	4.320268	1.7421505	1.5583982442557086e-05	0.00057606128090897
1	145	UCP2	4.2898293	0.5028171	1.7881068933982363e-05	0.0006539226116283577
1	146	TXNIP	4.2873497	0.37239832	1.8081751660735816e-05	0.0006595030379663057
1	147	FCGR2B	4.2706046	4.360214	1.94943867268937e-05	0.000705398468529341
1	148	RNASE6	4.1935153	1.7819211	2.7466440170169205e-05	0.0009536069885916468
1	149	CD180	4.1606355	4.2833853	3.1736357498791234e-05	0.0010880810168460574
1	150	ANAPC16	4.1440043	0.5453115	3.412930742321176e-05	0.0011643017960246919
1	151	MT-CO3	4.133553	0.2333975	3.571978510613689e-05	0.0012155363100386136
1	152	STRBP	4.076871	3.7900891	4.56457990909307e-05	0.0015230814811022474
1	153	C16orf74	4.071264	2.9209316	4.6758753382446247e-05	0.0015564309317642423
1	154	TMEM243	4.0393753	1.0546298	5.359372217643358e-05	0.0017710465203074942
1	155	ERP29	4.0336156	0.43369317	5.492512138630812e-05	0.0018063384045367617
1	156	CIRBP	4.020265	0.34292316	5.813264435786319e-05	0.0018891731865491369
1	157	ITM2C	4.0086694	2.3514917	6.106180477450533e-05	0.00197967279119992
1	158	PARP1	3.9671688	1.5484558	7.27314809612223e-05	0.0023142448489610265
1	159	TLR10	3.9654524	5.1073484	7.325689546845906e-05	0.0023255672788297394
1	160	BLOC1S2	3.9640791	1.2783556	7.36798096926386e-05	0.0023335910164546093
1	161	MZB1	3.9315805	4.15917	8.43892530779536e-05	0.002654390405300586
1	162	BTK	3.9307795	2.053907	8.467093203482752e-05	0.0026571559769465094
1	163	NBEAL1	3.9279568	0.3155467	8.567061287250982e-05	0.0026823899199397254
1	164	EEF1A1	3.9080837	0.21000844	9.303107379919211e-05	0.0028930343448574166
1	165	RPL32	3.9042692	0.23229025	9.451049213951355e-05	0.002932391152039115
1	166	RNASEH2B	3.9013703	1.1681024	9.56496788748681e-05	0.0029477296541346987
1	167	RPL27A	3.88165	0.22625254	0.00010375016532168245	0.0031902012717972042
1	168	TSPAN3	3.8797426	2.348436	0.00010456701586290148	0.0032081254039011873
1	169	SP100	3.8768818	0.8406788	0.00010580367978866598	0.0032316072708725285
1	170	ZFP36L1	3.8702447	0.9008828	0.00010872609976681593	0.003307693583964612
1	171	RPL23	3.8486552	0.23157185	0.00011876797698462806	0.0035797451348729436
1	172	CCDC50	3.8250442	2.4667904	0.00013074863584315626	0.003898014765115315
1	173	RPS6	3.789494	0.23864368	0.00015095448405597796	0.004417440681713821
1	174	RPL34	3.7893033	0.33818436	0.0001510704156135177	0.004417440681713821
1	175	POU2F2	3.7464294	1.1872919	0.0001793694846561542	0.005211595577488345
1	176	DRAM2	3.737046	1.175871	0.00018619492309954481	0.0053798188787626605
1	177	IFT57	3.7368553	1.9487573	0.00018633615046027884	0.0053798188787626605
1	178	HNRNPA2B1	3.7185462	0.34890285	0.00020037274503432727	0.005772924002942782
1	179	IGJ	3.6635425	4.298737	0.000248751015308778	0.006990515213001192
1	180	AC079767.4	3.6466446	7.2077208	0.0002656869927561939	0.007420837919874629
1	181	PTPN6	3.6326077	0.74991184	0.00028057151720038936	0.007773248054315434
1	182	IL4R	3.6326077	2.3401644	0.00028057151720038936	0.007773248054315434
1	183	NT5C	3.6171975	1.3477757	0.00029781015996630916	0.008217642925106567
1	184	PLD4	3.5777946	2.6457937	0.00034650551367436795	0.009391258131482772
1	185	PPP1R14A	3.5731792	4.642013	0.0003526732090619149	0.0095395668423572
1	186	SMARCB1	3.566237	1.3364873	0.00036214388144677813	0.009738119980708069
1	187	MBD4	3.5650165	1.6657765	0.00036383344016700217	0.009753842821461106
1	188	RPL10	3.5647876	0.13971357	0.00036415105181479416	0.009753842821461106
1	189	LYL1	3.537934	1.4589871	0.0004032706258704545	0.010697201863031747
1	190	SPINT2	3.5257661	1.1221344	0.0004222595659263907	0.011157741208313145
1	191	FAM129C	3.4993324	5.716218	0.0004664247337608734	0.01225392490190923
1	192	REL	3.4835026	1.4823589	0.0004948982634515383	0.012903107956225087
1	193	SEL1L3	3.4827397	3.1835353	0.0004963105973518808	0.012915376721221427
1	194	PAPOLA	3.4256	0.9352193	0.0006134430576456446	0.015754228637738524
1	195	CDCA7L	3.4181619	3.2411842	0.0006304558784723338	0.01610684093094243
1	196	AFF3	3.4013023	4.1843843	0.000670656276726489	0.01697407278489285
1	197	SP110	3.3746777	0.71415144	0.00073902176116977	0.01859622831684812
1	198	TCF4	3.368689	3.5744755	0.000755265610862058	0.018935489190790245
1	199	RPL3	3.3673542	0.22521016	0.000758931759526987	0.01899268275575383
1	200	GUCD1	3.3417976	2.469883	0.0008323773471427475	0.020429212282228396
1	201	GPR18	3.3313842	2.649546	0.00086415221596191	0.021124747753478848
1	202	RP11-693J15.5	3.3226492	5.63921	0.0008916694173123285	0.021719990033785563
1	203	HERPUD1	3.309032	0.87802446	0.0009361917644703499	0.02264362232442042
1	204	HNRNPDL	3.298733	0.29763722	0.000971222430288837	0.023285567148568376
1	205	TMEM154	3.2974741	1.9039092	0.0009755862254078237	0.023349370846846237
1	206	C15orf57	3.295834	1.887404	0.00098129962709303	0.02344519701385682
1	207	YBX3	3.2868702	1.5423962	0.0010130751624954522	0.024162283092978493
1	208	EZR	3.276266	0.9811038	0.0010518937676881532	0.02491480333346344
1	209	STK17A	3.274893	0.6654266	0.001057020080098566	0.024993057549089193
1	210	CD82	3.2704682	1.8253667	0.0010736958457457679	0.025343657192009397
1	211	DCK	3.2570798	0.98259085	0.0011256481252004313	0.026501027515225612
1	212	HLA-DQB2	3.23858	3.7446566	0.001201263791347655	0.028064960195130738
1	213	KIAA0226L	3.2196605	4.3664994	0.0012834251964276818	0.029832022277642756
1	214	RPS15A	3.2031822	0.23887327	0.0013591794888195294	0.0314330312136105
1	215	HMGB1	3.2017326	0.32885844	0.0013660366781019055	0.03150210304561721
1	216	RPS20	3.1895266	0.2138723	0.0014250599147891132	0.03262649694727529
1	217	BCAS4	3.1771297	2.2153635	0.001487404192968604	0.03371613405350651
1	218	FCRL2	3.1685474	5.711278	0.0015320273661591445	0.03467033547773351
1	219	RASGRP2	3.166068	0.8243415	0.0015451461877335016	0.03490961255119809
1	220	FAM65B	3.1606135	0.6579061	0.0015743725449059946	0.03545311179120002
1	221	SCPEP1	3.115985	1.1873845	0.0018333160102938712	0.040356494005088527
1	222	BCL7A	3.1128953	5.0713086	0.0018526170988776255	0.040698174344896546
1	223	RHOH	3.0180311	0.68850446	0.0025442275009590785	0.05434568265591394
1	224	TAF7	2.978285	0.7776834	0.00289866236038341	0.06071313123365886
1	225	ZCCHC7	2.956543	1.8224499	0.0031110885756564896	0.06474274465334309
1	226	UQCRH	2.9343812	0.40829	0.0033421334195397273	0.06830703087267931
1	227	LYN	2.9305289	1.0144738	0.003383856587958546	0.06895424851004978
1	228	RPLP1	2.9290411	0.1506624	0.0034000940335322007	0.06918232874756765
1	229	LSM7	2.914394	0.6350584	0.0035637998455521572	0.07219069231106025
1	230	RPL7	2.9042857	0.15223151	0.003680921164172983	0.07401781942150776
1	231	PPM1K	2.8994033	1.1583614	0.0037387371104447924	0.07507033782231315
1	232	KIAA0040	2.8899817	1.8358895	0.0038526428256016763	0.07657267204391506
1	233	ALOX5	2.8541644	1.4782268	0.004315018962900577	0.08477961326249071
1	234	RPS4X	2.8529058	0.1660507	0.004332147647035337	0.08499438173310818
1	235	CD200	2.8508077	5.0425506	0.004360832486398916	0.08543493816924962
1	236	ZNF92	2.8439038	2.2024684	0.004456451477637267	0.0869356693660277
1	237	ODC1	2.8425686	1.2748158	0.004475159084862548	0.08717660751392753
1	238	RBM23	2.8154864	0.99939656	0.0048703457540443616	0.09407312911403433
1	239	LCN8	2.7951937	5.268413	0.0051868613368116386	0.09932579457977957
1	240	EIF4G2	2.7871072	0.5606351	0.00531808743903208	0.10143567613196933
1	241	RP5-887A10.1	2.7665095	6.4316463	0.0056659936898416285	0.10732518986531504
1	242	OPN3	2.758194	2.4300601	0.0058121677518162065	0.10948910514891134
1	243	RPL31	2.7543035	0.21544696	0.005881721586596493	0.11064736603372333
1	244	RPS29	2.711506	0.24558838	0.0066978367976548575	0.12395969479492404
1	245	SYNGR2	2.7058222	1.0354985	0.006813548519010282	0.1255927478356277
1	246	CD81	2.667869	1.7502354	0.007633400397803016	0.13774270138877706
1	247	HNRNPK	2.660736	0.32014698	0.0077970037747305525	0.1402121294604539
1	248	ARL4A	2.6603928	0.97514737	0.0078049563881538815	0.1402121294604539
1	249	EVI2B	2.6195025	0.49138832	0.008805814527648144	0.15403436279613095
1	250	CAMK1D	2.610386	1.9978949	0.009044010744586224	0.15779842665554134
1	251	RRAS2	2.5694957	2.3373556	0.01018466793049274	0.1745906699984718
1	252	TCEA1	2.5586245	0.67256486	0.010508716101858828	0.17947264336350183
1	253	MT-CO2	2.554734	0.20211184	0.010626900914516724	0.18014501748044792
1	254	ELOVL5	2.5450835	0.8723821	0.010925162641853631	0.1839335253548003
1	255	SEP15	2.5225785	0.5522028	0.011649795330002027	0.19507361801666398
1	256	RPS25	2.521434	0.22244085	0.011687754738485977	0.19523248292764517
1	257	RPLP0	2.5059094	0.21397775	0.012213686335891373	0.20180541495230636
1	258	TNFRSF13C	2.504193	6.4055886	0.012273104488409195	0.2025431467557686
1	259	GLO1	2.5030868	1.0010562	0.012311531751876478	0.2026894915308932
1	260	GGA2	2.496526	1.7200079	0.01254164355171202	0.20573696132557254
1	261	NOTCH2NL	2.495191	1.2157387	0.01258893223648435	0.206265969762421
1	262	TSTD1	2.4940848	0.6747634	0.012628233804330147	0.20648324201290666
1	263	BACE2	2.4900417	5.76172	0.012772813465266228	0.20828342908758743
1	264	FAM3C	2.4819932	1.9304465	0.013064975459147568	0.2127925972067983
1	265	PRMT1	2.4767675	0.7385522	0.013257823188394635	0.21542391849009956
1	266	LSM10	2.4479687	0.7395658	0.014366410644141507	0.23124525302084112
1	267	TNFRSF13B	2.4410646	4.893185	0.014644030711455534	0.23488682710748676
1	268	C11orf31	2.439272	0.3424416	0.014716888919252767	0.23550456783971113
1	269	CDC40	2.4277143	1.2293544	0.015194307421053245	0.2413266766947799
1	270	EIF1B	2.4274855	0.76262814	0.01520389737963321	0.2413266766947799
1	271	P2RY10	2.4177587	2.0166242	0.015616428453453013	0.24673237305374954
1	272	PHACTR1	2.4074216	2.123116	0.016065607782868224	0.25208666491333503
1	273	RPL4	2.3950248	0.07487077	0.01661923786011172	0.2584084217840954
1	274	HLA-DOA	2.388121	3.9058423	0.016934774158912005	0.262718883275248
1	275	COQ7	2.3747704	1.0490897	0.017559869330139036	0.27027614814088297
1	276	SRSF5	2.3735878	0.14989112	0.01761619789431703	0.2705358767331061
1	277	CHPT1	2.366951	1.0710176	0.01793531332740559	0.275128508917271
1	278	LBH	2.35032	0.788424	0.018757273395719483	0.2851854183468924
1	279	TLE1	2.3498242	3.4343138	0.018782279188374496	0.2852493652152468
1	280	RPL22	2.3474975	0.16762275	0.018900003872362917	0.2866963137298015
1	281	RNASET2	2.343912	0.27899587	0.0190826790653726	0.28821570561951526
1	282	RPL17	2.3319347	0.14106262	0.019704128597300356	0.296803077756724
1	283	SNX22	2.3199193	2.7763858	0.020345243470839318	0.3059371370165465
1	284	RP11-428G5.5	2.3148842	5.650848	0.02061926554076465	0.30904110123065176
1	285	RPS28	2.2962317	0.15902546	0.021662627755455858	0.32082211343231276
1	286	BTLA	2.2750237	3.1955476	0.022904503018582035	0.337755219781542
1	287	LTA4H	2.2735744	0.81280464	0.022991593368626974	0.338311922164539
1	288	SPCS2	2.2567146	0.48923504	0.02402591046911678	0.35239715098766583
1	289	KIAA1033	2.2494292	1.6320772	0.0244852058750584	0.35798519549099245
1	290	TRAF5	2.24386	1.8108681	0.024841402693306508	0.36203506539426716
1	291	CYB5A	2.2415714	1.1238017	0.024989080955624667	0.3634149058594238
1	292	CD1C	2.2301664	2.8085508	0.025736396799770245	0.37273881969702577
1	293	SP140	2.2212408	1.4131284	0.026334661738851853	0.3805622245380551
1	294	RPL35A	2.217579	0.10430581	0.026583558473095424	0.38254661164746134
1	295	EIF3L	2.21098	0.21012576	0.027037223733637743	0.38664075733379355
1	296	LSM2	2.1678772	0.64180225	0.030168028496293874	0.4234640151465447
1	297	GDI2	2.1552896	0.45190024	0.03113917078304938	0.4348702526667405
1	298	KDM4B	2.1462495	2.4353738	0.03185307236194167	0.44169164243849146
1	299	ITSN2	2.12302	1.030371	0.033752187200956046	0.46151381838981964
1	300	EIF1AY	2.097349	0.88931817	0.03596269749494722	0.48447193855177423
1	301	RBBP7	2.0762935	0.86235315	0.03786681954916604	0.5056529340771793
1	302	CHI3L2	2.0690842	1.8547517	0.038538184110805146	0.511134097577932
1	303	RIC3	2.0440235	0.96578676	0.04095121573410929	0.5369072395579109
1	304	BBX	2.041735	0.8418342	0.041177829030007565	0.539362700398781
1	305	RHBDF2	2.0302918	1.7776347	0.04232689200654048	0.5482316219187733
1	306	NCF4	2.026401	1.3880002	0.04272370211313621	0.551707015799953
1	307	SIAH2	2.0113342	0.93027693	0.044290171032935824	0.5681902764693002
1	308	ADD1	2.008092	1.0695506	0.04463352330441333	0.5709926666014221
1	309	RPL36	1.986922	0.14457381	0.046931040977099825	0.5934877759567182
1	310	DARS	1.9865787	0.8596534	0.046969102875895896	0.5934877759567182
1	311	DAPP1	1.971817	1.4357798	0.04863050434135072	0.6090582068833642
1	312	LUC7L3	1.9654088	0.6587344	0.049366944676617286	0.6149121519483465
1	313	CCNG2	1.9357327	1.8061264	0.0529004439351292	0.651820923743362
1	314	ACADM	1.9154401	1.2131535	0.055436400190523705	0.6752410748431823
1	315	MALAT1	1.9154019	0.24952349	0.05544126077536994	0.6752410748431823
1	316	ANXA4	1.9105958	0.9562394	0.05605654217930723	0.6803180703070967
1	317	PNN	1.9099855	0.75135565	0.056135078499248696	0.6806688475143206
1	318	TMEM156	1.9027	2.2050679	0.05707970115125208	0.6908341203810551
1	319	SETD5-AS1	1.9023567	1.0968362	0.057124536423517315	0.6908341203810551
1	320	RASGRP3	1.9006021	3.6073787	0.05735415221167728	0.691414026355182
1	321	EIF3D	1.8859166	0.2722477	0.059306189162313956	0.7099499704842596
1	322	ITGAE	1.8762662	0.8855103	0.06061873578993581	0.719574420242277
1	323	ISCU	1.8731384	0.24691378	0.06104927722475099	0.723621251391733
1	324	CEPT1	1.8549818	1.4952457	0.06359882029774966	0.7465512232652499
1	325	NFKBID	1.8549056	2.043133	0.06360971543724875	0.7465512232652499
1	326	PCDH9	1.8545623	5.2397747	0.06365876264760797	0.7465512232652499
1	327	UBE2J1	1.8523117	0.91379553	0.0639810685934294	0.7482836406361701
1	328	APPL1	1.8444159	1.5131174	0.06512254552102582	0.7594307731933233
1	329	CXCR5	1.8407542	3.2354958	0.06565759936004642	0.7643703884751075
1	330	DUSP22	1.8384655	1.1377056	0.06599384454912732	0.7669826984294339
1	331	OSBPL10	1.8294635	4.6148148	0.06733020426688636	0.7792121698869869
1	332	CMPK1	1.8203852	0.28299072	0.06870036300442552	0.791728385077892
1	333	STAP1	1.8169522	3.6386206	0.06922442525286378	0.7964293355014881
1	334	KCNG1	1.8161894	6.822753	0.06934132833348278	0.7971055966180912
